Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
1042-1024,1042,1024,56210,32024,56200,32022,1,30,100,0,1250,27.93,0,12,30,349.17,349.17,0,0,0.77,131.91,0.49,18.1,15.05,2.5,103.94,37.17,29.6,9.64,0.027608328,0.77,131.91,0.49,18.1,15.05,2.5,103.94,37.17,29.6,9.64,2.760832832,309.93,29.6,4.191304348,309.93,29.6,9.64,309.93,29.6,4.191304348,309.93,29.6,9.64,0,0,AM,"LineString (56210 32024, 56200 32022)"
1094-1026,1094,1026,56317,31836,56297,31828,1,30,500,0,1250,29.57,0,60,30,369.62,369.62,0,0,0.01,167.06,0,22.44,11.13,0.03,99.86,7.81,53.62,7.66,0.020723987,0.01,167.06,0,22.44,11.13,0.03,99.86,7.81,53.62,7.66,2.07239868,308.34,53.62,3.330434783,308.34,53.62,7.66,308.34,53.62,3.330434783,308.34,53.62,7.66,0,0,AM,"LineString (56317 31836, 56297 31828)"
1128-1028,1128,1028,56201,31950,56209,31947,1,32,84,0,1980,5.91,0,9.45,32,117.05,117.05,0,0,0.73,68.2,0.52,10.09,3.59,1.78,22.04,6.22,3.85,0.03,0.000256301,0.73,68.2,0.52,10.09,3.59,1.78,22.04,6.22,3.85,0.03,0.025630073,113.17,3.85,0.013043478,113.17,3.85,0.03,113.17,3.85,0.013043478,113.17,3.85,0.03,0,0,AM,"LineString (56201 31950, 56209 31947)"
1072-1028,1072,1028,56224,31947,56209,31947,1,32,150,0,1980,4.45,0,16.88,32,88.05,88.05,0,0,1.88,31.54,0.98,4.27,2.35,9.03,22.2,8.42,7.35,0.03,0.000340716,1.88,31.54,0.98,4.27,2.35,9.03,22.2,8.42,7.35,0.03,0.03407155,80.67,7.35,0.013043478,80.67,7.35,0.03,80.67,7.35,0.013043478,80.67,7.35,0.03,0,0,AM,"LineString (56224 31947, 56209 31947)"
1228-1029,1228,1029,56200,32102,56185,32071,1,64,341,0.02,1720,39.39,3.48,22.67,54.16,828.37,828.37,31,6,0.9,336.16,2.62,50.03,24.89,11.9,215.72,15.81,123.58,40.75,0.049192993,0.9,336.16,2.62,50.03,24.89,11.9,215.72,15.81,123.58,40.75,4.919299347,658.03,123.58,17.7173913,658.03,123.58,40.75,658.03,123.58,17.7173913,658.03,123.58,40.75,3,6,AM,"LineString (56200 32102, 56185 32071)"
1011-1029,1011,1029,56192,32066,56185,32071,1,48,86,0,1880.13,32.54,1.42,7.87,39.35,611.85,611.85,0,6,0.78,214.39,7.89,25.03,49.41,34.14,106.32,31.31,86.33,50.24,0.082111629,0.78,214.39,7.89,25.03,49.41,34.14,106.32,31.31,86.33,50.24,8.211162867,469.27,86.33,21.84347826,469.27,86.33,50.24,469.27,86.33,21.84347826,469.27,86.33,50.24,3,6,AM,"LineString (56192 32066, 56185 32071)"
1212-1029,1212,1029,56151,32083,56185,32071,1,30,359,0.03,355.31,5.95,10.77,53.85,24,21.13,21.13,0,0,0.11,3.41,0.44,0.37,2.68,1.93,1.97,1.82,7.49,0.91,0.04306673,0.11,3.41,0.44,0.37,2.68,1.93,1.97,1.82,7.49,0.91,4.306672977,12.73,7.49,0.395652174,12.73,7.49,0.91,12.73,7.49,0.395652174,12.73,7.49,0.91,0,0,AM,"LineString (56151 32083, 56185 32071)"
5001-1030,5001,1030,56163,32011,56166,32037,1,32,267,0,1100,15.48,0,30.04,32,170.25,170.25,0,0,1.34,62.32,2.64,14.18,26.87,14.43,8.53,12.84,24.1,3,0.017621145,1.34,62.32,2.64,14.18,26.87,14.43,8.53,12.84,24.1,3,1.762114537,143.15,24.1,1.304347826,143.15,24.1,3,143.15,24.1,1.304347826,143.15,24.1,3,0,0,AM,"LineString (56163 32011, 56166 32037)"
1031-1030,1031,1030,56179,32043,56166,32037,1,32,148,0,1100,17.3,0,16.65,32,190.25,190.25,0,0,0.43,78.58,0.54,10.96,7.14,2.72,49.72,9.1,29.06,2,0.010512484,0.43,78.58,0.54,10.96,7.14,2.72,49.72,9.1,29.06,2,1.051248357,159.19,29.06,0.869565217,159.19,29.06,2,159.19,29.06,0.869565217,159.19,29.06,2,0,0,AM,"LineString (56179 32043, 56166 32037)"
2012-1031,2012,1031,56183,32055,56179,32043,1,32,130,0.01,1116.55,36.12,3.65,18.28,25.6,403.35,403.35,0,0,0.16,198.61,0.21,28,9.04,0.94,120.71,6.95,33.58,5.16,0.01279286,0.16,198.61,0.21,28,9.04,0.94,120.71,6.95,33.58,5.16,1.27928598,364.62,33.58,2.243478261,364.62,33.58,5.16,364.62,33.58,2.243478261,364.62,33.58,5.16,0,0,AM,"LineString (56183 32055, 56179 32043)"
1032-1031,1032,1031,56181,32038,56179,32043,1,32,53,0,1704.86,5.97,1.12,7.09,26.93,101.76,101.76,0,0,0.61,18.48,2.94,2.02,11.47,12.96,10.67,11.23,26.32,5.06,0.049724843,0.61,18.48,2.94,2.02,11.47,12.96,10.67,11.23,26.32,5.06,4.972484277,70.38,26.32,2.2,70.38,26.32,5.06,70.38,26.32,2.2,70.38,26.32,5.06,0,0,AM,"LineString (56181 32038, 56179 32043)"
1030-1031,1030,1031,56166,32037,56179,32043,1,32,148,0.08,784.4,21.7,3.91,20.56,25.92,170.25,170.25,0,0,1.34,62.32,2.64,14.18,26.87,14.43,8.53,12.84,24.1,3,0.017621145,1.34,62.32,2.64,14.18,26.87,14.43,8.53,12.84,24.1,3,1.762114537,143.15,24.1,1.304347826,143.15,24.1,3,143.15,24.1,1.304347826,143.15,24.1,3,0,0,AM,"LineString (56166 32037, 56179 32043)"
1031-1032,1031,1032,56179,32043,56181,32038,1,32,53,0.05,1532.36,24.66,4.7,10.66,17.89,377.95,377.95,0,0,1.14,183.48,0.78,32.33,27.11,6.44,86.17,13.54,23.61,3.36,0.008890065,1.14,183.48,0.78,32.33,27.11,6.44,86.17,13.54,23.61,3.36,0.889006482,350.99,23.61,1.460869565,350.99,23.61,3.36,350.99,23.61,1.460869565,350.99,23.61,3.36,0,0,AM,"LineString (56179 32043, 56181 32038)"
1033-1032,1033,1032,56193,32038,56181,32038,1,32,119,0,534.99,60.63,8.49,21.87,19.59,324.38,324.38,0,0,0.26,121.92,0.11,8.64,5.94,1.44,98.43,27.72,53.68,6.23,0.01920587,0.26,121.92,0.11,8.64,5.94,1.44,98.43,27.72,53.68,6.23,1.920586966,264.46,53.68,2.708695652,264.46,53.68,6.23,264.46,53.68,2.708695652,264.46,53.68,6.23,0,0,AM,"LineString (56193 32038, 56181 32038)"
5012-1032,5012,1032,56182,32031,56181,32038,1,32,100,0.02,641.16,17.7,6.63,17.88,20.14,113.46,113.46,0,0,2.1,7.68,4.95,0.76,16.51,23.58,4.42,16.72,30.74,6,0.052882073,2.1,7.68,4.95,0.76,16.51,23.58,4.42,16.72,30.74,6,5.288207298,76.72,30.74,2.608695652,76.72,30.74,6,76.72,30.74,2.608695652,76.72,30.74,6,0,0,AM,"LineString (56182 32031, 56181 32038)"
1032-1033,1032,1033,56181,32038,56193,32038,1,32,119,0,1100,8.09,1.78,15.17,28.24,89.03,89.03,0,0,2.57,11.14,2.7,1.35,10.41,17.22,7.67,17.61,17.35,1.01,0.011344491,2.57,11.14,2.7,1.35,10.41,17.22,7.67,17.61,17.35,1.01,1.134449062,70.67,17.35,0.439130435,70.67,17.35,1.01,70.67,17.35,0.439130435,70.67,17.35,1.01,0,0,AM,"LineString (56181 32038, 56193 32038)"
1034-1033,1034,1033,56202,32040,56193,32038,1,32,98,0,1100,20.66,2.06,13.09,26.96,227.23,227.23,0,0,0.12,53.97,0.03,2.7,1.86,1.3,88.59,24.93,47.69,6.04,0.026580997,0.12,53.97,0.03,2.7,1.86,1.3,88.59,24.93,47.69,6.04,2.658099723,173.5,47.69,2.626086957,173.5,47.69,6.04,173.5,47.69,2.626086957,173.5,47.69,6.04,0,0,AM,"LineString (56202 32040, 56193 32038)"
4009-1033,4009,1033,56195,32024,56193,32038,1,32,140,0.09,200,48.58,13.1,28.85,17.47,97.15,97.15,47,0,0.15,67.95,0.08,5.95,4.08,0.14,9.84,2.78,5.99,0.19,0.001955739,0.15,67.95,0.08,5.95,4.08,0.14,9.84,2.78,5.99,0.19,0.195573855,90.97,5.99,0.082608696,90.97,5.99,0.19,90.97,5.99,0.082608696,90.97,5.99,0.19,0,0,AM,"LineString (56195 32024, 56193 32038)"
1014-1034,1014,1034,56194,32053,56202,32040,1,48,163,0,1977.66,22.39,1.17,13.4,43.79,442.88,442.88,0,14,0.95,145.86,1.86,22.94,15.7,8.58,96.71,11.42,88.35,36.5,0.082415101,0.95,145.86,1.86,22.94,15.7,8.58,96.71,11.42,88.35,36.5,8.241510116,304.02,88.35,15.86956522,304.02,88.35,36.5,304.02,88.35,15.86956522,304.02,88.35,36.5,7,14,AM,"LineString (56194 32053, 56202 32040)"
1035-1034,1035,1034,56207,32036,56202,32040,1,48,57,0,1789.09,38.39,1.63,5.91,34.74,686.77,686.77,0,10,1,215.51,4.41,23.75,34.62,20.49,178.84,47.37,102.38,48.42,0.070503953,1,215.51,4.41,23.75,34.62,20.49,178.84,47.37,102.38,48.42,7.050395329,525.99,102.38,21.05217391,525.99,102.38,48.42,525.99,102.38,21.05217391,525.99,102.38,48.42,5,10,AM,"LineString (56207 32036, 56202 32040)"
1033-1034,1033,1034,56193,32038,56202,32040,1,32,98,0.13,312.83,28.46,13.02,24.05,14.67,89.03,89.03,0,0,2.57,11.14,2.7,1.35,10.41,17.22,7.67,17.61,17.35,1.01,0.011344491,2.57,11.14,2.7,1.35,10.41,17.22,7.67,17.61,17.35,1.01,1.134449062,70.67,17.35,0.439130435,70.67,17.35,1.01,70.67,17.35,0.439130435,70.67,17.35,1.01,0,0,AM,"LineString (56193 32038, 56202 32040)"
1039-1035,1039,1035,56209,32028,56207,32036,3,40,84,4.69,1796.36,57.56,22.48,30.04,10.07,1033.98,1033.98,0,86,6.66,300.97,7.31,35.02,54.68,45.73,232.65,87,127.36,50.6,0.048937117,6.66,300.97,7.31,35.02,54.68,45.73,232.65,87,127.36,50.6,4.893711677,770.02,127.36,22,770.02,127.36,50.6,770.02,127.36,22,770.02,127.36,50.6,43,86,AM,"LineString (56209 32028, 56207 32036)"
1034-1035,1034,1035,56202,32040,56207,32036,2,48,57,1.66,1596.97,33.3,12.69,16.96,12.1,531.76,531.76,0,14,3.52,156.92,4.56,24.29,26.11,25.8,104.33,29.02,105.69,37.51,0.070539341,3.52,156.92,4.56,24.29,26.11,25.8,104.33,29.02,105.69,37.51,7.053934106,374.55,105.69,16.30869565,374.55,105.69,37.51,374.55,105.69,16.30869565,374.55,105.69,37.51,7,14,AM,"LineString (56202 32040, 56207 32036)"
7039-1039,7039,1039,56209,32027,56209,32028,4,40,22,0,6342.26,19.36,0.54,2.52,31.41,1227.93,1227.93,0,86,7.97,390.76,8.41,44.56,67.1,54.32,257.13,104.14,148.23,59.31,0.048300799,7.97,390.76,8.41,44.56,67.1,54.32,257.13,104.14,148.23,59.31,4.830079891,934.39,148.23,25.78695652,934.39,148.23,59.31,934.39,148.23,25.78695652,934.39,148.23,59.31,43,86,AM,"LineString (56209 32027, 56209 32028)"
2006-1040,2006,1040,56211,32038,56223,32032,2,40,152,2.71,1560,50.35,17.17,30.85,17.74,785.54,785.54,0,90,10.07,182.45,8.99,27.05,44.38,56.68,127.38,65.71,126.61,46.21,0.058825776,10.07,182.45,8.99,27.05,44.38,56.68,127.38,65.71,126.61,46.21,5.88257759,522.71,126.61,20.09130435,522.71,126.61,46.21,522.71,126.61,20.09130435,522.71,126.61,46.21,45,90,AM,"LineString (56211 32038, 56223 32032)"
4008-1040,4008,1040,56233,32035,56223,32032,2,48,102,3.35,780,71.07,29.65,37.3,9.84,554.37,554.37,0,44,2.56,204.46,2.03,25.2,18.99,14.93,142.89,49.89,46,3.43,0.006187203,2.56,204.46,2.03,25.2,18.99,14.93,142.89,49.89,46,3.43,0.618720349,460.95,46,1.491304348,460.95,46,3.43,460.95,46,1.491304348,460.95,46,3.43,22,44,AM,"LineString (56233 32035, 56223 32032)"
1039-1040,1039,1040,56209,32028,56223,32032,1,40,147,0.7,170,56.94,49.93,63.16,8.38,96.8,96.8,0,0,1.16,21.84,1.02,3.6,8.35,8.45,14.64,14.36,14.87,8.51,0.087913223,1.16,21.84,1.02,3.6,8.35,8.45,14.64,14.36,14.87,8.51,8.791322314,73.42,14.87,3.7,73.42,14.87,8.51,73.42,14.87,3.7,73.42,14.87,8.51,0,0,AM,"LineString (56209 32028, 56223 32032)"
1044-1042,1044,1042,56212,32016,56210,32024,4,40,77,0,6300,22.58,0.29,7.22,38.37,1410.79,1410.79,0,60,5.54,497.96,5.71,59.6,69.27,30.99,349.04,112.26,158.08,62.34,0.044188008,5.54,497.96,5.71,59.6,69.27,30.99,349.04,112.26,158.08,62.34,4.418800814,1130.37,158.08,27.10434783,1130.37,158.08,62.34,1130.37,158.08,27.10434783,1130.37,158.08,62.34,30,60,AM,"LineString (56212 32016, 56210 32024)"
1024-1042,1024,1042,56200,32022,56210,32024,1,30,100,0.18,428.98,32.71,10.87,22.87,15.74,140.3,140.3,0,0,3.2,24.71,3.19,3.06,12.88,25.83,12.04,29.05,19.75,6.6,0.047042053,3.2,24.71,3.19,3.06,12.88,25.83,12.04,29.05,19.75,6.6,4.704205274,113.96,19.75,2.869565217,113.96,19.75,6.6,113.96,19.75,2.869565217,113.96,19.75,6.6,0,0,AM,"LineString (56200 32022, 56210 32024)"
1045-1044,1045,1044,56225,32016,56212,32016,2,40,133,1.8,853.33,41.92,21.79,33.76,14.18,357.73,357.73,0,0,0.52,145.79,0.37,18.68,10.06,2.56,99.76,27.94,35.93,16.12,0.045061918,0.52,145.79,0.37,18.68,10.06,2.56,99.76,27.94,35.93,16.12,4.506191821,305.68,35.93,7.008695652,305.68,35.93,16.12,305.68,35.93,7.008695652,305.68,35.93,16.12,0,0,AM,"LineString (56225 32016, 56212 32016)"
1046-1044,1046,1044,56212,32010,56212,32016,3,40,54,2.14,2720,38.72,8.3,13.16,14.78,1053.06,1053.06,0,60,5.02,352.17,5.34,40.92,59.21,28.43,249.27,84.32,122.15,46.22,0.043891136,5.02,352.17,5.34,40.92,59.21,28.43,249.27,84.32,122.15,46.22,4.389113631,824.68,122.15,20.09565217,824.68,122.15,46.22,824.68,122.15,20.09565217,824.68,122.15,46.22,30,60,AM,"LineString (56212 32010, 56212 32016)"
1040-1045,1040,1045,56223,32032,56225,32016,2,40,163,0,2919.56,37.4,0.98,15.65,37.49,1091.93,1091.93,0,84,5.11,344.66,5.38,48.78,46.48,33.96,242.63,79.22,150.5,51.22,0.046907769,5.11,344.66,5.38,48.78,46.48,33.96,242.63,79.22,150.5,51.22,4.690776881,806.22,150.5,22.26956522,806.22,150.5,51.22,806.22,150.5,22.26956522,806.22,150.5,51.22,42,84,AM,"LineString (56223 32032, 56225 32016)"
1048-1046,1048,1046,56212,32005,56212,32010,3,40,53,0,4769.06,23.45,0.49,5.26,36.25,1017.15,1017.15,0,30,4.96,343.37,5.43,40.83,59.81,27.48,250.51,85.59,122.89,46.28,0.04549968,4.96,343.37,5.43,40.83,59.81,27.48,250.51,85.59,122.89,46.28,4.549968048,817.98,122.89,20.12173913,817.98,122.89,46.28,817.98,122.89,20.12173913,817.98,122.89,46.28,15,30,AM,"LineString (56212 32005, 56212 32010)"
1045-1047,1045,1047,56225,32016,56225,32010,2,40,60,0,3893.42,20,0.58,5.98,36.13,734.19,734.19,0,84,4.59,198.87,5.01,30.11,36.42,31.39,142.87,51.28,114.57,35.1,0.047807788,4.59,198.87,5.01,30.11,36.42,31.39,142.87,51.28,114.57,35.1,4.780778817,500.54,114.57,15.26086957,500.54,114.57,35.1,500.54,114.57,15.26086957,500.54,114.57,35.1,42,84,AM,"LineString (56225 32016, 56225 32010)"
7100-1047,7100,1047,56227,32010,56225,32010,1,40,75,0.02,954.85,6.44,5.52,12.27,22,61.48,61.48,0,0,1.42,14.78,1.22,2.05,5.65,7.8,11.53,10.01,5.96,1.04,0.01691607,1.42,14.78,1.22,2.05,5.65,7.8,11.53,10.01,5.96,1.04,1.691607027,54.46,5.96,0.452173913,54.46,5.96,1.04,54.46,5.96,0.452173913,54.46,5.96,1.04,0,0,AM,"LineString (56227 32010, 56225 32010)"
1046-1047,1046,1047,56212,32010,56225,32010,1,40,128,0,869.99,0,5.64,17.16,26.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (56212 32010, 56225 32010)"
1055-1048,1055,1048,56212,31998,56212,32005,2,40,68,3.04,1696.97,59.94,13.31,19.43,12.6,1017.15,1017.15,0,30,4.96,343.37,5.43,40.83,59.81,27.48,250.51,85.59,122.89,46.28,0.04549968,4.96,343.37,5.43,40.83,59.81,27.48,250.51,85.59,122.89,46.28,4.549968048,817.98,122.89,20.12173913,817.98,122.89,46.28,817.98,122.89,20.12173913,817.98,122.89,46.28,15,30,AM,"LineString (56212 31998, 56212 32005)"
1047-1049,1047,1049,56225,32010,56225,32005,2,40,50,0.8,2800,25.53,4.88,9.38,19.19,714.82,714.82,0,84,6.33,182.69,6.17,29.1,39.43,40.26,134.72,54.41,109.19,28.52,0.039898156,6.33,182.69,6.17,29.1,39.43,40.26,134.72,54.41,109.19,28.52,3.989815618,493.11,109.19,12.4,493.11,109.19,28.52,493.11,109.19,12.4,493.11,109.19,28.52,42,84,AM,"LineString (56225 32010, 56225 32005)"
1048-1049,1048,1049,56212,32005,56225,32005,1,40,133,0,180,0,31.68,43.65,10.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AM,"LineString (56212 32005, 56225 32005)"
1115-1050,1115,1050,56228,31902,56230,31901,1,48,20,0,1900,38.98,0,1.5,48,740.53,740.53,0,18,2.31,222.01,4.07,40.53,47.98,20.78,185.05,50.58,119.39,29.83,0.04028196,2.31,222.01,4.07,40.53,47.98,20.78,185.05,50.58,119.39,29.83,4.028196022,573.31,119.39,12.96956522,573.31,119.39,29.83,573.31,119.39,12.96956522,573.31,119.39,29.83,9,18,AM,"LineString (56228 31902, 56230 31901)"
7050-1050,7050,1050,56235,31897,56230,31901,2,48,70,0,3951.76,22.1,0.58,5.83,43.19,873.21,873.21,0,20,4.7,264.12,7.58,41.27,70.94,34.59,182.58,68.58,139.13,39.72,0.04548734,4.7,264.12,7.58,41.27,70.94,34.59,182.58,68.58,139.13,39.72,4.548733982,674.36,139.13,17.26956522,674.36,139.13,39.72,674.36,139.13,17.26956522,674.36,139.13,39.72,10,20,AM,"LineString (56235 31897, 56230 31901)"
5001-1051,5001,1051,56163,32011,56164,32001,1,32,112,0,1279.18,14.59,1.65,14.25,28.3,186.64,186.64,0,0,0.74,68.4,1.09,10.49,11.39,5.02,48.35,12.01,27.46,1.7,0.009108444,0.74,68.4,1.09,10.49,11.39,5.02,48.35,12.01,27.46,1.7,0.910844406,157.49,27.46,0.739130435,157.49,27.46,1.7,157.49,27.46,0.739130435,157.49,27.46,1.7,0,0,AM,"LineString (56163 32011, 56164 32001)"
2015-1051,2015,1051,56157,31996,56164,32001,1,32,103,0.05,720.08,50.5,2.78,14.36,25.82,363.63,363.63,0,0,1.39,137.13,2.2,25.21,39.35,12.84,65.78,31.53,41.06,7.14,0.019635344,1.39,137.13,2.2,25.21,39.35,12.84,65.78,31.53,41.06,7.14,1.963534362,315.43,41.06,3.104347826,315.43,41.06,7.14,315.43,41.06,3.104347826,315.43,41.06,7.14,0,0,AM,"LineString (56157 31996, 56164 32001)"
1051-1052,1051,1052,56164,32001,56166,31995,1,48,72,0,1794.68,18.95,1.24,6.64,39.05,340.04,340.04,0,0,0.9,124.87,1.2,18.38,19.81,5.56,93.46,27.66,43.53,4.68,0.013763087,0.9,124.87,1.2,18.38,19.81,5.56,93.46,27.66,43.53,4.68,1.37630867,291.84,43.53,2.034782609,291.84,43.53,4.68,291.84,43.53,2.034782609,291.84,43.53,4.68,0,0,AM,"LineString (56164 32001, 56166 31995)"
1053-1052,1053,1052,56173,31995,56166,31995,1,30,100,0.01,725.42,13.96,5.99,17.99,20.01,101.27,101.27,0,0,2.2,10.38,2.59,1.31,12.69,18.93,5.38,25.71,20.89,1.18,0.011652019,2.2,10.38,2.59,1.31,12.69,18.93,5.38,25.71,20.89,1.18,1.165201935,79.19,20.89,0.513043478,79.19,20.89,1.18,79.19,20.89,0.513043478,79.19,20.89,1.18,0,0,AM,"LineString (56173 31995, 56166 31995)"
1052-1053,1052,1053,56166,31995,56173,31995,1,30,100,0,1250,18.51,0,12,30,231.42,231.42,0,0,0.21,89.72,0.15,12.38,10.51,0.72,67.75,20.34,25.9,3.74,0.016161092,0.21,89.72,0.15,12.38,10.51,0.72,67.75,20.34,25.9,3.74,1.616109239,201.78,25.9,1.626086957,201.78,25.9,3.74,201.78,25.9,1.626086957,201.78,25.9,3.74,0,0,AM,"LineString (56166 31995, 56173 31995)"
1049-1055,1049,1055,56225,32005,56212,31998,2,40,179,0.86,1745,40.96,8.64,24.75,26.04,714.82,714.82,0,84,6.33,182.69,6.17,29.1,39.43,40.26,134.72,54.41,109.19,28.52,0.039898156,6.33,182.69,6.17,29.1,39.43,40.26,134.72,54.41,109.19,28.52,3.989815618,493.11,109.19,12.4,493.11,109.19,28.52,493.11,109.19,12.4,493.11,109.19,28.52,42,84,AM,"LineString (56225 32005, 56212 31998)"
1058-1055,1058,1055,56212,31988,56212,31998,2,48,104,7.61,1066.67,92.8,48.11,55.91,6.7,989.9,989.9,0,32,4.32,334.56,4.86,40.16,57.51,23.71,246.62,80.95,119.69,45.52,0.045984443,4.32,334.56,4.86,40.16,57.51,23.71,246.62,80.95,119.69,45.52,4.598444287,792.69,119.69,19.79130435,792.69,119.69,45.52,792.69,119.69,19.79130435,792.69,119.69,45.52,16,32,AM,"LineString (56212 31988, 56212 31998)"
1058-1057,1058,1057,56212,31988,56194,31986,1,30,173,0,1250,5.34,0,20.76,30,66.69,66.69,0,0,0.11,25.76,0.08,3.2,2.43,0.51,12.41,6.64,10.71,4.83,0.072424651,0.11,25.76,0.08,3.2,2.43,0.51,12.41,6.64,10.71,4.83,7.242465137,51.14,10.71,2.1,51.14,10.71,4.83,51.14,10.71,2.1,51.14,10.71,4.83,0,0,AM,"LineString (56212 31988, 56194 31986)"
1064-1058,1064,1058,56209,31979,56212,31988,2,48,97,2.18,2223.1,45.78,9.1,16.37,21.33,1017.71,1017.72,0,32,2.79,349.79,3.87,42.5,55.13,19.37,254.47,80.37,127.19,50.24,0.049365733,2.79,349.79,3.87,42.5,55.13,19.37,254.47,80.37,127.19,50.24,4.936524781,808.29,127.19,21.84347826,808.29,127.19,50.24,808.29,127.19,21.84347826,808.29,127.19,50.24,16,32,AM,"LineString (56209 31979, 56212 31988)"
1057-1058,1057,1058,56194,31986,56212,31988,2,30,173,0.21,882.5,5.24,21.7,42.46,14.67,46.28,46.28,0,0,1.95,11.55,1.23,1.07,5.71,5.57,5.54,8.57,3.72,1.37,0.02960242,1.95,11.55,1.23,1.07,5.71,5.57,5.54,8.57,3.72,1.37,2.960242005,41.19,3.72,0.595652174,41.19,3.72,1.37,41.19,3.72,0.595652174,41.19,3.72,1.37,0,0,AM,"LineString (56194 31986, 56212 31988)"
1055-1058,1055,1058,56212,31998,56212,31988,1,48,104,2.32,1769,35.48,14.76,22.56,16.59,627.57,627.57,0,26,5.7,173.88,5.6,28.42,37.12,36.48,130.84,49.77,105.99,27.76,0.044234109,5.7,173.88,5.6,28.42,37.12,36.48,130.84,49.77,105.99,27.76,4.423410934,467.81,105.99,12.06956522,467.81,105.99,27.76,467.81,105.99,12.06956522,467.81,105.99,27.76,13,26,AM,"LineString (56212 31998, 56212 31988)"
2042-1059,2042,1059,56277,32007,56272,31998,1,40,102,2.56,1815,21.15,16.76,25.94,14.15,383.9,383.9,0,0,1,139.68,1.85,21.89,14.41,10.42,111.13,18.61,61.3,3.6,0.009377442,1,139.68,1.85,21.89,14.41,10.42,111.13,18.61,61.3,3.6,0.937744204,318.99,61.3,1.565217391,318.99,61.3,3.6,318.99,61.3,1.565217391,318.99,61.3,3.6,0,0,AM,"LineString (56277 32007, 56272 31998)"
2037-1059,2037,1059,56275,31972,56272,31998,1,40,282,2.85,1815,23.53,17.23,42.61,23.82,427.01,427.01,0,0,1.08,146.78,5.46,23.19,22.87,26.1,106.32,18.47,67.14,9.61,0.022505328,1.08,146.78,5.46,23.19,22.87,26.1,106.32,18.47,67.14,9.61,2.250532774,350.27,67.14,4.17826087,350.27,67.14,9.61,350.27,67.14,4.17826087,350.27,67.14,9.61,0,0,AM,"LineString (56275 31972, 56272 31998)"
2795-1061,2795,1061,56170,31984,56182,31982,1,32,118,0,452.89,32.78,8.86,22.14,19.19,148.44,148.44,0,0,1.96,31.88,2.22,5.76,15.67,14.99,26.76,24.57,23.54,1.08,0.007275667,1.96,31.88,2.22,5.76,15.67,14.99,26.76,24.57,23.54,1.08,0.727566694,123.81,23.54,0.469565217,123.81,23.54,1.08,123.81,23.54,0.469565217,123.81,23.54,1.08,0,0,AM,"LineString (56170 31984, 56182 31982)"
1124-1061,1124,1061,56185,31968,56182,31982,1,48,147,0,440,4.14,4.27,15.29,34.61,18.22,18.22,0,0,0.76,5.08,0.44,0.69,2.24,1.06,2.49,2.38,3.09,0,0,0.76,5.08,0.44,0.69,2.24,1.06,2.49,2.38,3.09,0,0,15.14,3.09,0,15.14,3.09,0,15.14,3.09,0,15.14,3.09,0,0,0,AM,"LineString (56185 31968, 56182 31982)"
1061-1062,1061,1062,56182,31982,56189,31982,1,48,70,0,1930,2.33,0,5.25,48,44.91,44.91,0,0,0.88,10.71,0.47,1.44,3.02,2.56,8.43,9.28,7.57,0.54,0.012024048,0.88,10.71,0.47,1.44,3.02,2.56,8.43,9.28,7.57,0.54,1.20240481,36.79,7.57,0.234782609,36.79,7.57,0.54,36.79,7.57,0.234782609,36.79,7.57,0.54,0,0,AM,"LineString (56182 31982, 56189 31982)"
