Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
1221-1231,1221,1231,56068,31863,56068,31868,2,96,90,0.42,1479.02,57.33,6.11,9.49,34.16,847.88,847.88,0,6,41.49,55.71,8.1,17.14,25.61,129.25,302.21,46.17,130.47,85.73,0.101111006,41.49,55.71,8.1,17.14,25.61,129.25,302.21,46.17,130.47,85.73,10.11110063,625.68,130.47,37.27391304,625.68,130.47,85.73,625.68,130.47,37.27391304,625.68,130.47,85.73,3,6,IP,"LineString (56068 31863, 56068 31868)"
1233-1232,1233,1232,56088,31862,56075,31866,2,96,142,0.13,2150.88,85.63,9.6,14.92,34.26,1841.81,1842.22,6,0,138.06,51.12,30.86,14.02,43.4,533.23,252.89,92.07,268.81,417.36,0.226603178,138.09,51.13,30.87,14.02,43.41,533.35,252.94,92.09,268.87,417.45,22.66016002,1155.65,268.81,181.4608696,1155.65,268.81,417.36,1155.9,268.87,181.5,1155.9,268.87,417.45,0,0,IP,"LineString (56088 31862, 56075 31866)"
1220-1232,1220,1232,56081,31873,56075,31866,2,48,95,0,3200,2.78,0.58,7.7,44.39,89.07,89.07,0,4,6.79,4.09,1.19,1.23,1.37,22.01,20.67,3.06,16.96,7.7,0.08644886,6.79,4.09,1.19,1.23,1.37,22.01,20.67,3.06,16.97,7.7,8.644886045,60.41,16.96,3.347826087,60.41,16.96,7.7,60.41,16.97,3.347826087,60.41,16.97,7.7,2,4,IP,"LineString (56081 31873, 56075 31866)"
3003-1233,3003,1233,56150,31820,56088,31862,2,96,742,0,3483,52.88,7.28,35.11,76.08,1841.81,1842.22,6,0,138.06,51.12,30.86,14.02,43.4,533.23,252.88,92.07,268.81,417.36,0.226603178,138.09,51.13,30.87,14.02,43.41,533.35,252.94,92.09,268.87,417.45,22.66016002,1155.64,268.81,181.4608696,1155.64,268.81,417.36,1155.9,268.87,181.5,1155.9,268.87,417.45,0,0,IP,"LineString (56150 31820, 56088 31862)"
1220-1233,1220,1233,56081,31873,56088,31862,2,96,148,0,3483,46.96,1.11,6.66,80.05,1635.75,1635.84,6,2,69.17,88.28,15.41,27.77,44.04,254.04,500.98,83.61,212.26,338.19,0.206749198,69.18,88.28,15.41,27.77,44.04,254.06,501,83.62,212.28,338.21,20.67500489,1083.3,212.26,147.0391304,1083.3,212.26,338.19,1083.36,212.28,147.0478261,1083.36,212.28,338.21,1,2,IP,"LineString (56081 31873, 56088 31862)"
1232-1234,1232,1234,56075,31866,56073,31865,3,48,20,0,4800,40.23,0.63,2.13,33.85,1930.88,1931.29,0,4,144.84,55.21,32.05,15.24,44.78,555.24,273.56,95.13,285.78,425.06,0.220137968,144.87,55.22,32.06,15.25,44.79,555.36,273.62,95.15,285.84,425.15,22.01378353,1216.05,285.78,184.8086957,1216.05,285.78,425.06,1216.32,285.84,184.8478261,1216.32,285.84,425.15,2,4,IP,"LineString (56075 31866, 56073 31865)"
1231-1235,1231,1235,56068,31868,56068,31871,2,48,20,0,3200,59.87,1.4,2.9,24.83,1915.91,1916.14,0,6,107.7,83.73,25.45,25.11,48.96,414.08,450.57,96.15,269.6,388.56,0.202807021,107.72,83.74,25.46,25.11,48.96,414.13,450.62,96.16,269.63,388.61,20.28087718,1251.75,269.6,168.9391304,1251.75,269.6,388.56,1251.9,269.63,168.9608696,1251.9,269.63,388.61,3,6,IP,"LineString (56068 31868, 56068 31871)"
1218-1236,1218,1236,56074,31878,56076,31879,2,48,25,0,3200,55.69,1.27,3.14,28.63,1781.95,1782.06,0,6,68.27,110.73,15.69,33.09,46.57,262.56,569.99,86.65,241.61,340.79,0.191245546,68.27,110.74,15.69,33.09,46.57,262.57,570.02,86.65,241.63,340.81,19.12449637,1193.55,241.61,148.1695652,1193.55,241.61,340.79,1193.6,241.63,148.1782609,1193.6,241.63,340.81,3,6,IP,"LineString (56074 31878, 56076 31879)"
1236-1237,1236,1237,56076,31879,56080,31877,2,48,60,0,3200,42.02,0.97,5.47,39.49,1344.6,1344.69,0,2,53.19,68.22,12.84,22.7,35.69,215.04,407.79,66.54,179.54,281.03,0.209006396,53.2,68.23,12.84,22.7,35.69,215.05,407.82,66.55,179.55,281.05,20.90072805,882.01,179.54,122.1869565,882.01,179.54,281.03,882.08,179.55,122.1956522,882.08,179.55,281.05,1,2,IP,"LineString (56076 31879, 56080 31877)"
1219-1237,1219,1237,56081,31882,56080,31877,2,48,60,0.34,937.96,40.54,7.36,11.86,18.21,380.22,380.22,0,4,22.77,24.14,3.75,6.3,9.72,61.01,113.86,20.13,49.69,64.85,0.17055915,22.77,24.14,3.75,6.3,9.72,61.01,113.86,20.13,49.69,64.85,17.055915,261.68,49.69,28.19565217,261.68,49.69,64.85,261.68,49.69,28.19565217,261.68,49.69,64.85,2,4,IP,"LineString (56081 31882, 56080 31877)"
1326-1305,1326,1305,57425,31403,57579,31309,2,96,1900,0.13,1980,29.89,9.39,80.64,84.83,683.73,683.97,17,0,79.97,20.79,10.03,8.39,32.53,154.1,151.76,68.52,80.33,77.31,0.113070949,80,20.79,10.03,8.4,32.54,154.15,151.81,68.54,80.36,77.34,11.30751349,526.09,80.33,33.61304348,526.09,80.33,77.31,526.26,80.36,33.62608696,526.26,80.36,77.34,0,0,IP,"LineString (57425 31403, 57579 31309)"
2750-1305,2750,1305,57581,31306,57579,31309,1,96,57,0,1713.29,30.64,1.51,3.65,56.19,524.89,524.89,0,0,15.11,55.82,4.58,7.22,16.16,86.56,145.96,33.7,73.33,86.46,0.164720227,15.11,55.82,4.58,7.22,16.16,86.56,145.96,33.7,73.33,86.46,16.47202271,365.11,73.33,37.59130435,365.11,73.33,86.46,365.11,73.33,37.59130435,365.11,73.33,86.46,0,0,IP,"LineString (57581 31306, 57579 31309)"
2854-1305,2854,1305,57569,31301,57579,31309,1,80,110,0.21,877.91,31.24,4.55,9.5,41.68,274.25,274.25,0,0,21.36,8.9,5.13,2.37,20.28,98.81,34.15,44.69,22.22,16.33,0.059544211,21.36,8.9,5.13,2.37,20.28,98.81,34.15,44.7,22.22,16.33,5.954421149,235.69,22.22,7.1,235.69,22.22,16.33,235.7,22.22,7.1,235.7,22.22,16.33,0,0,IP,"LineString (57569 31301, 57579 31309)"
2707-1308,2707,1308,55121,31399,54928,31210,2,96,2700,0,2200,35.06,15.28,116.53,83.41,771.23,771.38,14,0,58.31,26.59,11.85,8.14,17.77,211.69,138.08,36.51,140.79,121.49,0.157527586,58.33,26.6,11.86,8.15,17.77,211.73,138.1,36.52,140.82,121.51,15.75228811,508.94,140.79,52.82173913,508.94,140.79,121.49,509.06,140.82,52.83043478,509.06,140.82,121.51,0,0,IP,"LineString (55121 31399, 54928 31210)"
2106-1308,2106,1308,54720,30782,54928,31210,2,96,5000,0.02,1980,30.96,31.11,218.61,82.34,612.98,612.98,17,0,30.13,28.21,7.25,11.69,17.4,114.05,197.49,29.5,100.95,76.31,0.124490195,30.13,28.21,7.25,11.69,17.4,114.05,197.49,29.5,100.95,76.31,12.44901954,435.72,100.95,33.17826087,435.72,100.95,76.31,435.72,100.95,33.17826087,435.72,100.95,76.31,0,0,IP,"LineString (54720 30782, 54928 31210)"
2826-1308,2826,1308,54619,30993,54928,31210,1,56,4130,0.03,1307.7,10.89,12.51,278.01,53.48,142.35,142.35,0,0,12.71,5.26,2.21,2.06,4.49,34.7,35.88,7.85,27.19,9.99,0.070179136,12.71,5.26,2.21,2.06,4.49,34.7,35.88,7.85,27.19,9.99,7.017913593,105.16,27.19,4.343478261,105.16,27.19,9.99,105.16,27.19,4.343478261,105.16,27.19,9.99,0,0,IP,"LineString (54619 30993, 54928 31210)"
2114-1309,2114,1309,54413,32178,54811,32108,2,96,4300,0,1663.64,36.04,25.22,186.47,83.01,599.64,599.64,17,0,11.09,11.21,5.36,6.89,15.01,95.51,131.34,28.97,98.59,195.66,0.326295777,11.09,11.21,5.36,6.89,15.01,95.51,131.34,28.97,98.59,195.66,32.62957775,305.38,98.59,85.06956522,305.38,98.59,195.66,305.38,98.59,85.06956522,305.38,98.59,195.66,0,0,IP,"LineString (54413 32178, 54811 32108)"
2770-1309,2770,1309,54788,32123,54811,32108,1,48,250,0,1279.17,0.83,11.86,30.61,29.4,10.58,10.58,0,0,0.14,0.16,0.08,0.12,0.26,1.28,2.02,0.47,2.32,3.74,0.353497164,0.14,0.16,0.08,0.12,0.26,1.28,2.02,0.47,2.32,3.74,35.34971645,4.53,2.32,1.626086957,4.53,2.32,3.74,4.53,2.32,1.626086957,4.53,2.32,3.74,0,0,IP,"LineString (54788 32123, 54811 32108)"
1347-1309,1347,1309,55030,31995,54811,32108,1,96,2488,0,1668.37,43.67,19.35,112.65,79.51,728.53,728.61,17,0,18.45,8.77,7.58,5.9,16.96,150.76,110.98,37.71,125.74,245.68,0.337227019,18.45,8.78,7.58,5.9,16.96,150.77,110.99,37.71,125.76,245.7,33.72174414,357.11,125.74,106.8173913,357.11,125.74,245.68,357.14,125.76,106.826087,357.14,125.76,245.7,0,0,IP,"LineString (55030 31995, 54811 32108)"
1322-1320,1322,1320,57315,31928,57199,32276,1,64,3600,0,1720,8.84,0.03,202.53,63.99,154.01,154.02,31,2,8.27,8.82,3.12,1.8,5.69,53.07,34.82,12.26,13.9,10.25,0.06655412,8.27,8.82,3.12,1.8,5.69,53.08,34.83,12.26,13.9,10.25,6.654979873,127.85,13.9,4.456521739,127.85,13.9,10.25,127.87,13.9,4.456521739,127.87,13.9,10.25,1,2,IP,"LineString (57315 31928, 57199 32276)"
2791-1321,2791,1321,56935,31959,56893,31962,1,80,210,0,1723.41,17.23,1.26,10.71,70.58,296.99,296.99,18,6,2.44,40.33,1.32,6.9,8.23,25.41,131.53,17.77,37.98,19.08,0.064244587,2.44,40.33,1.32,6.9,8.23,25.41,131.53,17.77,37.98,19.08,6.424458736,233.93,37.98,8.295652174,233.93,37.98,19.08,233.93,37.98,8.295652174,233.93,37.98,19.08,3,6,IP,"LineString (56935 31959, 56893 31962)"
1350-1321,1350,1321,56704,31825,56893,31962,1,64,2501,0.01,579.73,7.08,6.84,147.52,61.03,41.05,41.05,34,0,2.15,2.91,0.56,0.72,1.32,9.04,14.64,2.96,6.61,0.13,0.00316687,2.15,2.91,0.56,0.72,1.32,9.04,14.64,2.96,6.61,0.13,0.316686967,34.3,6.61,0.056521739,34.3,6.61,0.13,34.3,6.61,0.056521739,34.3,6.61,0.13,0,0,IP,"LineString (56704 31825, 56893 31962)"
1204-1321,1204,1321,56625,32000,56893,31962,1,80,2689,0,1560.91,22.98,7.84,128.84,75.13,358.67,359.07,18,4,45.02,1.41,6.86,0.91,3.53,166.79,47.45,22.6,39.78,20.32,0.056653749,45.07,1.41,6.87,0.91,3.53,166.98,47.5,22.63,39.82,20.34,5.664633637,294.57,39.78,8.834782609,294.57,39.78,20.32,294.9,39.82,8.843478261,294.9,39.82,20.34,2,4,IP,"LineString (56625 32000, 56893 31962)"
7503-1322,7503,1322,57214,31938,57315,31928,1,48,1030,0.01,853.11,37.19,11.58,88.83,41.74,317.23,317.56,35,2,36.18,1.9,5.69,0.76,2.82,141.42,45.17,21.25,40.17,19.87,0.062635942,36.21,1.9,5.69,0.77,2.83,141.56,45.22,21.27,40.22,19.89,6.263383298,255.19,40.17,8.639130435,255.19,40.17,19.87,255.45,40.22,8.647826087,255.45,40.22,19.89,1,2,IP,"LineString (57214 31938, 57315 31928)"
1320-1322,1320,1322,57199,32276,57315,31928,1,64,3600,0.05,518.02,23.7,8.11,210.61,61.53,122.78,122.78,31,2,12.51,4.93,1.21,2.5,4.88,21.1,47.78,11.21,12.53,2.15,0.017510995,12.51,4.93,1.21,2.5,4.88,21.1,47.78,11.21,12.53,2.15,1.751099528,106.12,12.53,0.934782609,106.12,12.53,2.15,106.12,12.53,0.934782609,106.12,12.53,2.15,1,2,IP,"LineString (57199 32276, 57315 31928)"
2692-1322,2692,1322,57911,32098,57315,31928,1,64,7100,0,1715.54,3.87,1.1,400.48,63.82,66.44,66.44,31,0,0.61,5.86,0.43,0.55,1.42,8.86,11.27,3.08,17.81,16.56,0.249247441,0.61,5.86,0.43,0.55,1.42,8.86,11.27,3.08,17.81,16.56,24.92474413,32.08,17.81,7.2,32.08,17.81,16.56,32.08,17.81,7.2,32.08,17.81,16.56,0,0,IP,"LineString (57911 32098, 57315 31928)"
2793-1322,2793,1322,57319,31924,57315,31928,1,48,38,0.11,606.78,55.91,9.44,12.29,11.13,339.23,339.23,0,0,10.79,36.72,3.9,6.94,12.06,68.17,131.79,26.07,31.72,11.05,0.03257377,10.79,36.73,3.9,6.94,12.06,68.17,131.8,26.07,31.72,11.05,3.257377001,296.44,31.72,4.804347826,296.44,31.72,11.05,296.46,31.72,4.804347826,296.46,31.72,11.05,0,0,IP,"LineString (57319 31924, 57315 31928)"
2505-1323,2505,1323,56421,31705,56461,31657,2,80,601,0.08,1980,32.82,7.09,34.13,63.39,740.01,740.24,18,6,79.78,16.95,13.57,8.38,37.65,207.31,126.4,69.88,85.45,88.65,0.119795678,79.81,16.95,13.58,8.38,37.66,207.37,126.44,69.9,85.48,88.68,11.97989841,559.92,85.45,38.54347826,559.92,85.45,88.65,560.09,85.48,38.55652174,560.09,85.48,88.68,3,6,IP,"LineString (56421 31705, 56461 31657)"
2650-1323,2650,1323,56471,31650,56461,31657,1,96,130,0,1726.92,35.73,1.62,6.5,72.04,617,617.01,0,6,14.53,50.39,5.5,8.63,26.15,105.97,162.94,55.8,71.29,109.78,0.177925446,14.53,50.39,5.5,8.63,26.16,105.97,162.95,55.8,71.3,109.78,17.7922562,429.91,71.29,47.73043478,429.91,71.29,109.78,429.93,71.3,47.73043478,429.93,71.3,109.78,3,6,IP,"LineString (56471 31650, 56461 31657)"
2853-1323,2853,1323,56454,31647,56461,31657,1,48,180,0.07,837.08,11.16,4.03,17.53,36.97,93.39,93.39,35,0,5.69,4.86,1.54,1.28,3.71,25.38,25.87,9.15,14.34,1.59,0.017025377,5.69,4.86,1.54,1.28,3.71,25.38,25.87,9.15,14.34,1.59,1.702537745,77.48,14.34,0.691304348,77.48,14.34,1.59,77.48,14.34,0.691304348,77.48,14.34,1.59,0,0,IP,"LineString (56454 31647, 56461 31657)"
2735-1324,2735,1324,56617,31658,56630,31596,1,48,647,0.13,370.1,24.34,11.47,59.99,38.83,90.08,90.08,0,0,3.01,6.45,0.76,1.63,3.04,13.62,32.36,6.75,9.03,13.43,0.149089698,3.01,6.45,0.76,1.63,3.04,13.62,32.36,6.75,9.03,13.43,14.9089698,67.62,9.03,5.839130435,67.62,9.03,13.43,67.62,9.03,5.839130435,67.62,9.03,13.43,0,0,IP,"LineString (56617 31658, 56630 31596)"
2654-1324,2654,1324,56843,31609,56630,31596,1,96,2100,0,1667.33,33.1,5.35,84.1,89.89,551.95,551.96,17,4,13.9,45.89,5.31,7.43,23.99,100.54,138.93,51.15,63.99,96.82,0.17541444,13.9,45.89,5.31,7.43,23.99,100.54,138.93,51.15,63.99,96.82,17.54112617,387.14,63.99,42.09565217,387.14,63.99,96.82,387.14,63.99,42.09565217,387.14,63.99,96.82,2,4,IP,"LineString (56843 31609, 56630 31596)"
2655-1324,2655,1324,56624,31595,56630,31596,1,64,62,0,1683.99,38.06,1.72,5.21,42.82,642.94,643.13,0,6,73.8,13.37,11.48,6.8,32.14,182.92,98.44,55.38,74.44,88.17,0.137135658,73.82,13.37,11.48,6.8,32.15,182.98,98.47,55.4,74.46,88.19,13.7126242,474.33,74.44,38.33478261,474.33,74.44,88.17,474.47,74.46,38.34347826,474.47,74.46,88.19,3,6,IP,"LineString (56624 31595, 56630 31596)"
2760-1325,2760,1325,56883,31623,56922,31630,1,96,570,0,1729.4,31.79,1.53,22.9,89.61,549.83,549.99,0,4,63.7,11.81,9.89,6,28.36,151.67,84.01,47.37,64.3,78.72,0.143171526,63.71,11.81,9.89,6,28.37,151.71,84.04,47.38,64.32,78.74,14.31662394,402.81,64.3,34.22608696,402.81,64.3,78.72,402.91,64.32,34.23478261,402.91,64.32,78.74,2,4,IP,"LineString (56883 31623, 56922 31630)"
7503-1325,7503,1325,57214,31938,56922,31630,1,48,5200,0,356.1,0.19,10.21,400.21,46.78,0.67,0.67,35,0,0,0.14,0,0.02,0.01,0.05,0.37,0.01,0.05,0,0,0,0.14,0,0.02,0.01,0.05,0.37,0.01,0.05,0,0,0.6,0.05,0,0.6,0.05,0,0.6,0.05,0,0.6,0.05,0,0,0,IP,"LineString (57214 31938, 56922 31630)"
2713-1325,2713,1325,56959,31621,56922,31630,1,96,450,0,1730,32.14,1.53,18.41,88.01,556.07,556.08,0,4,13.95,46.48,5.33,7.52,24.06,101.08,141.05,51.31,64.46,96.83,0.174132753,13.95,46.49,5.33,7.52,24.06,101.08,141.05,51.31,64.46,96.83,17.41296216,390.78,64.46,42.1,390.78,64.46,96.83,390.79,64.46,42.1,390.79,64.46,96.83,2,4,IP,"LineString (56959 31621, 56922 31630)"
2802-1326,2802,1326,57386,31427,57425,31403,1,96,450,0,2737.44,19.87,0.82,17.7,91.55,544.03,544.17,0,4,66.41,17.72,9.85,6.63,29.9,124.71,93.57,50.62,64.4,76.23,0.140120949,66.42,17.72,9.85,6.63,29.9,124.75,93.6,50.63,64.41,76.25,14.01216532,399.41,64.4,33.14347826,399.41,64.4,76.23,399.5,64.41,33.15217391,399.5,64.41,76.25,2,4,IP,"LineString (57386 31427, 57425 31403)"
2745-1326,2745,1326,57477,31653,57425,31403,1,64,2900,0.12,533.65,33.27,8.84,171.97,60.71,177.56,177.66,31,0,14.62,7.23,0.81,2.46,3.91,35.36,71.5,21.49,18.75,1.41,0.007940978,14.63,7.24,0.81,2.47,3.91,35.38,71.55,21.5,18.76,1.41,0.793650794,157.38,18.75,0.613043478,157.38,18.75,1.41,157.49,18.76,0.613043478,157.49,18.76,1.41,0,0,IP,"LineString (57477 31653, 57425 31403)"
1305-1326,1305,1326,57579,31309,57425,31403,1,96,1900,0.11,1782.17,41.39,9.76,81.01,84.43,733.73,733.73,17,0,28.74,58.45,8.85,8.84,34.65,166.43,163.21,74.03,89.23,101.29,0.138048056,28.74,58.45,8.85,8.84,34.65,166.43,163.21,74.03,89.23,101.29,13.80480558,543.2,89.23,44.03913043,543.2,89.23,101.29,543.2,89.23,44.03913043,543.2,89.23,101.29,0,0,IP,"LineString (57579 31309, 57425 31403)"
2857-1327,2857,1327,56632,31528,56654,31491,1,48,417,0,1730,0.64,1.05,32.32,46.44,11.01,11.01,0,0,0.78,0.97,0.14,0.22,0.31,2.74,4.32,0.71,0.79,0.03,0.002724796,0.78,0.97,0.14,0.22,0.31,2.74,4.32,0.71,0.79,0.03,0.272479564,10.19,0.79,0.013043478,10.19,0.79,0.03,10.19,0.79,0.013043478,10.19,0.79,0.03,0,0,IP,"LineString (56632 31528, 56654 31491)"
2654-1327,2654,1327,56843,31609,56654,31491,1,64,2300,0,716.69,0.67,5.54,134.92,61.37,4.79,4.79,34,0,0.05,0.74,0.02,0.12,0.07,0.59,2.49,0.17,0.52,0.01,0.002087683,0.05,0.74,0.02,0.12,0.07,0.59,2.49,0.17,0.52,0.01,0.208768267,4.25,0.52,0.004347826,4.25,0.52,0.01,4.25,0.52,0.004347826,4.25,0.52,0.01,0,0,IP,"LineString (56843 31609, 56654 31491)"
2657-1327,2657,1327,56649,31477,56654,31491,1,48,110,0,1053.52,1.16,3.1,11.35,34.89,12.17,12.17,0,2,1.6,0.14,0.22,0.06,0.22,4.62,1.89,0.61,0.77,0.05,0.004108463,1.6,0.14,0.22,0.06,0.22,4.62,1.89,0.61,0.77,0.05,0.410846343,9.36,0.77,0.02173913,9.36,0.77,0.05,9.36,0.77,0.02173913,9.36,0.77,0.05,1,2,IP,"LineString (56649 31477, 56654 31491)"
2878-1328,2878,1328,56311,31603,56312,31598,1,64,51,0,1719.85,50.44,2.11,4.98,36.88,867.41,867.72,0,6,85.92,12.74,14.1,5.8,24.13,257.15,105.29,53.14,107.45,195.69,0.225602656,85.95,12.75,14.1,5.8,24.14,257.24,105.33,53.16,107.49,195.76,22.5602729,558.27,107.45,85.0826087,558.27,107.45,195.69,558.47,107.49,85.11304348,558.47,107.49,195.76,3,6,IP,"LineString (56311 31603, 56312 31598)"
2723-1328,2723,1328,56343,31609,56312,31598,1,48,350,0.08,262.91,13.13,15.09,41.34,30.48,34.51,34.51,35,0,1.08,2.82,0.31,0.81,0.62,4.19,17.62,1.76,4.33,0.99,0.028687337,1.08,2.82,0.31,0.81,0.62,4.19,17.62,1.76,4.33,0.99,2.8687337,29.21,4.33,0.430434783,29.21,4.33,0.99,29.21,4.33,0.430434783,29.21,4.33,0.99,0,0,IP,"LineString (56343 31609, 56312 31598)"
2877-1328,2877,1328,56316,31580,56312,31598,1,64,120,0,1681.48,50.4,2.93,9.68,44.63,847.51,847.52,31,10,33.53,42.53,8.23,11.49,23.31,141.23,215.39,48.5,103.63,209.68,0.24740711,33.53,42.53,8.23,11.49,23.31,141.23,215.39,48.5,103.63,209.68,24.74041911,524.21,103.63,91.16521739,524.21,103.63,209.68,524.21,103.63,91.16521739,524.21,103.63,209.68,5,10,IP,"LineString (56316 31580, 56312 31598)"
2711-1329,2711,1329,56355,31406,56355,31399,1,64,57,0,1729.51,46.16,1.93,5.14,39.94,798.42,798.7,0,6,76.57,11.67,11.73,5.43,21.57,225.11,100.13,47.87,101.83,190.5,0.238596228,76.6,11.67,11.74,5.43,21.58,225.19,100.17,47.89,101.87,190.56,23.8587705,500.08,101.83,82.82608696,500.08,101.83,190.5,500.27,101.87,82.85217391,500.27,101.87,190.56,3,6,IP,"LineString (56355 31406, 56355 31399)"
2858-1329,2858,1329,56608,31472,56355,31399,1,48,2914,0.01,416.42,2.98,9.25,227.8,46.05,12.41,12.41,35,0,0.46,1.52,0.12,0.26,0.28,2.49,5.27,0.63,1.23,0.15,0.012087027,0.46,1.52,0.12,0.26,0.28,2.49,5.27,0.63,1.23,0.15,1.208702659,11.03,1.23,0.065217391,11.03,1.23,0.15,11.03,1.23,0.065217391,11.03,1.23,0.15,0,0,IP,"LineString (56608 31472, 56355 31399)"
2705-1329,2705,1329,56358,31344,56355,31399,1,64,600,0.01,1641.51,50.26,5.54,39.29,54.97,825.05,825.05,31,10,36.15,39.93,8.06,10.92,22.31,143.07,204.02,46.14,108.17,196.27,0.237888613,36.15,39.93,8.06,10.92,22.31,143.07,204.03,46.14,108.17,196.27,23.78886128,510.6,108.17,85.33478261,510.6,108.17,196.27,510.61,108.17,85.33478261,510.61,108.17,196.27,5,10,IP,"LineString (56358 31344, 56355 31399)"
2823-1330,2823,1330,56379,31227,56380,31225,2,64,25,0,1600,50.35,7.34,8.74,10.29,805.53,805.78,0,4,76.7,12.8,11.81,5.64,21.74,226.76,104.36,48.27,102.82,190.62,0.236639231,76.73,12.81,11.82,5.65,21.75,226.83,104.39,48.28,102.85,190.68,23.6640274,508.08,102.82,82.87826087,508.08,102.82,190.62,508.26,102.85,82.90434783,508.26,102.85,190.68,2,4,IP,"LineString (56379 31227, 56380 31225)"
2658-1330,2658,1330,56469,31127,56380,31225,1,80,1200,0.16,838.07,40.73,13.32,67.32,64.17,341.33,341.33,18,4,6.99,11.8,2.87,3.25,9.28,53.09,62.95,19.24,43.81,124.03,0.363372689,6.99,11.8,2.87,3.25,9.28,53.09,62.95,19.24,43.81,124.03,36.33726892,169.47,43.81,53.92608696,169.47,43.81,124.03,169.47,43.81,53.92608696,169.47,43.81,124.03,2,4,IP,"LineString (56469 31127, 56380 31225)"
1332-1330,1332,1330,56369,31108,56380,31225,1,96,1151,0.18,883.66,48.95,10.8,53.96,76.79,432.57,432.57,17,2,26.4,21.59,4.95,6.45,11.78,85.16,118.75,24.14,62.11,69.24,0.160066579,26.4,21.59,4.95,6.45,11.78,85.16,118.75,24.14,62.11,69.24,16.00665788,299.22,62.11,30.10434783,299.22,62.11,69.24,299.22,62.11,30.10434783,299.22,62.11,69.24,1,2,IP,"LineString (56369 31108, 56380 31225)"
2686-1330,2686,1330,56288,31132,56380,31225,1,64,1480,0.03,676.67,6.9,8.37,91.62,58.15,46.69,46.69,34,0,2.67,6.5,0.24,1.22,1.24,4.71,22.17,2.73,2.23,2.98,0.06382523,2.67,6.5,0.24,1.22,1.24,4.71,22.17,2.73,2.23,2.98,6.382523024,41.48,2.23,1.295652174,41.48,2.23,2.98,41.48,2.23,1.295652174,41.48,2.23,2.98,0,0,IP,"LineString (56288 31132, 56380 31225)"
2658-1331,2658,1331,56469,31127,56473,31119,1,64,100,0,1730,18.92,1.28,6.91,52.11,327.32,327.42,0,0,23.41,2.21,3.47,1.71,8.69,68.56,32.22,18.93,41.08,127.04,0.388121716,23.42,2.21,3.48,1.71,8.69,68.58,32.23,18.94,41.1,127.08,38.81253436,159.2,41.08,55.23478261,159.2,41.08,127.04,159.26,41.1,55.25217391,159.26,41.1,127.08,0,0,IP,"LineString (56469 31127, 56473 31119)"
2759-1331,2759,1331,56505,31068,56473,31119,1,80,600,0,1720.35,20.56,2.65,29.65,72.85,353.72,353.72,18,0,8.23,12.93,3.35,3.51,9.93,57.93,67.78,21.09,44.78,124.2,0.351125184,8.23,12.93,3.35,3.51,9.93,57.93,67.78,21.09,44.78,124.2,35.11251838,184.75,44.78,54,184.75,44.78,124.2,184.75,44.78,54,184.75,44.78,124.2,0,0,IP,"LineString (56505 31068, 56473 31119)"
2800-1331,2800,1331,56409,31104,56473,31119,1,64,791,0.01,454.76,3.2,8.15,52.64,54.09,14.55,14.55,34,0,2.07,0.27,0.65,0.16,0.6,5.19,2.66,1.71,0.84,0.39,0.026804124,2.07,0.27,0.65,0.16,0.6,5.19,2.66,1.71,0.84,0.39,2.680412371,13.31,0.84,0.169565217,13.31,0.84,0.39,13.31,0.84,0.169565217,13.31,0.84,0.39,0,0,IP,"LineString (56409 31104, 56473 31119)"
1330-1332,1330,1332,56380,31225,56369,31108,1,96,1151,0,1699.95,24.98,2.45,45.62,90.84,424.71,424.84,17,0,43.36,9.11,7.24,3.7,11.81,138.44,67.17,26.56,57.62,59.7,0.140566504,43.37,9.11,7.24,3.71,11.81,138.48,67.19,26.57,57.64,59.72,14.05705677,307.39,57.62,25.95652174,307.39,57.62,59.7,307.48,57.64,25.96521739,307.48,57.64,59.72,0,0,IP,"LineString (56380 31225, 56369 31108)"
