Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
1059-2037,1059,2037,562720,319980,562750,319720,1,40,282,0,1887.9,21.97,1.22,26.6,38.16,Calibration,406.4814815,410.6378261,4.156344605,0.205628738,Pass Low,347.1234472,352.37,5.246552826,0.28054157,Pass Low,57.09877505,55.12,-1.978775048,-0.264167059,Pass Low,2.259259259,3.147826087,0.888566828,0.54041013,Pass Low
2036-2037,2036,2037,562880,319630,562750,319720,1,30,154,0.03,578.18,14.07,7.26,25.74,21.54,,,,,,,,,,,,,,,,,,,,,
1073-2037,1073,2037,562640,319530,562750,319720,1,40,241,0.01,1420.13,27.46,2.41,24.1,36,,,,,,,,,,,,,,,,,,,,,
2003-2042,2003,2042,562800,320220,562770,320070,1,40,151,0,1869.36,24.2,1.27,14.86,36.58,,,,,,,,,,,,,,,,,,,,,
2043-2042,2043,2042,562880,320030,562770,320070,1,30,118,0.07,506.31,23.23,8.47,22.63,18.77,,,,,,,,,,,,,,,,,,,,,
1059-2042,1059,2042,562720,319980,562770,320070,1,40,102,0,1591.47,21.74,1.82,11,33.39,,,,,,,,,,,,,,,,,,,,,
2042-2043,2042,2043,562770,320070,562880,320030,1,30,118,0,1250,8.62,0,14.16,30,,,,,,,,,,,,,,,,,,,,,
7041-2044,7041,2044,561860,318490,561820,318410,1,48,93,0,1730,0.18,1.03,8.01,41.81,Calibration,26.96481481,3.054347826,-23.91046699,-6.171685248,Pass Low,23.09703567,2.63,-20.46703567,-5.706568963,Pass Low,3.799260623,0.42,-3.379260623,-2.32658278,Pass Low,0.068518519,0.004347826,-0.064170692,-0.336192663,Pass Low
2045-2044,2045,2044,561900,318260,561820,318410,1,30,205,0,638.93,0.29,5.82,30.42,24.26,,,,,,,,,,,,,,,,,,,,,
3000-2044,3000,2044,561770,318220,561820,318410,1,48,193,0,1900,0.21,0.95,15.43,45.03,,,,,,,,,,,,,,,,,,,,,
2044-2045,2044,2045,561820,318410,561900,318260,1,30,205,0,1250,0.25,0,24.6,30,,,,,,,,,,,,,,,,,,,,,
2149-2050,2149,2050,562750,318630,562830,318560,2,48,95,6.47,1679.14,57.4,26.69,33.81,10.11,,,,,,,,,,,,,,,,,,,,,
5008-2050,5008,2050,562840,318850,562830,318560,1,48,260,2.26,552.5,36.09,45.8,65.3,14.33,,,,,,,,,,,,,,,,,,,,,
7011-2050,7011,2050,562930,318510,562830,318560,4,48,107,5.12,1646,39.62,32.26,40.28,9.56,,,,,,,,,,,,,,,,,,,,,
2069-2050,2069,2050,562770,318520,562830,318560,2,30,100,1.98,864.78,27.03,40.99,52.99,6.79,,,,,,,,,,,,,,,,,,,,,
1083-2051,1083,2051,561520,318590,561570,318620,1,32,60,0,1093.73,40.71,2.81,9.56,22.6,,,,,,,,,,,,,,,,,,,,,
5013-2051,5013,2051,561690,318710,561570,318620,1,32,152,0,1149.28,20.29,1.96,19.06,28.7,,,,,,,,,,,,,,,,,,,,,
2052-2051,2052,2051,561660,318520,561570,318620,1,30,140,0.01,538.08,6.12,7.28,24.08,20.93,,,,,,,,,,,,,,,,,,,,,
2051-2052,2051,2052,561570,318620,561660,318520,1,30,140,0,1250,2.53,0,16.8,30,,,,,,,,,,,,,,,,,,,,,
2067-2065,2067,2065,561160,320360,561230,319940,1,48,449,0,1100.19,4.93,1.72,35.4,45.67,,,,,,,,,,,,,,,,,,,,,
2066-2065,2066,2065,561270,319980,561230,319940,1,30,100,0,751.72,3.64,5.54,17.54,20.53,,,,,,,,,,,,,,,,,,,,,
1092-2065,1092,2065,560910,319630,561230,319940,1,48,712,0,1007.28,5.92,2.49,55.89,45.86,,,,,,,,,,,,,,,,,,,,,
2065-2066,2065,2066,561230,319940,561270,319980,1,30,100,0,1250,0.91,0,12,30,,,,,,,,,,,,,,,,,,,,,
1211-2067,1211,2067,560380,320570,561160,320360,1,48,806,0,1730,3.14,0,60.45,48,Calibration,30.77083333,44.13956522,13.36873188,2.184410007,Pass Low,26.17380445,28.28,2.106195546,0.403644997,Pass Low,4.305362213,8.09,3.784637787,1.520231433,Pass Low,0.291666667,7.769565217,7.477898551,3.724721963,Pass Low
2065-2067,2065,2067,561230,319940,561160,320360,1,48,449,0,1730,2.79,0,33.67,48,,,,,,,,,,,,,,,,,,,,,
1211-2068,1211,2068,560380,320570,561150,320460,1,30,300,0,1250,4.29,0,36,30,,,,,,,,,,,,,,,,,,,,,
2050-2069,2050,2069,562830,318560,562770,318520,1,30,100,0,1250,18.93,0,12,30,,,,,,,,,,,,,,,,,,,,,
6001-2070,6001,2070,563230,318800,563370,318940,1,32,238,0,1730,11.97,0,26.77,32,,,,,,,,,,,,,,,,,,,,,
2991-2070,2991,2070,563480,319350,563370,318940,1,32,400,0,1730,24.08,0,45,32,,,,,,,,,,,,,,,,,,,,,
7050-2071,7050,2071,562350,318970,562370,318950,1,48,29,0.03,2314.8,42.09,1.54,3.71,28.1,,,,,,,,,,,,,,,,,,,,,
2149-2071,2149,2071,562750,318630,562370,318950,2,64,505,0,3440,26.76,3.18,31.59,57.55,Calibration,882.6111111,885.8530435,3.241932367,0.109023675,Pass Mid,745.7222222,742.66,-3.062222222,-0.112252097,Pass Mid,122.4444444,131.98,9.535555556,0.845437644,Pass Low,14.44444444,11.21304348,-3.231400966,-0.902191605,Pass Low
2072-2071,2072,2071,562340,318920,562370,318950,1,30,100,0,4745.06,0.91,3.58,15.58,23.1,,,,,,,,,,,,,,,,,,,,,
2071-2072,2071,2072,562370,318950,562340,318920,1,30,100,0,1250,4.49,0,12,30,,,,,,,,,,,,,,,,,,,,,
1075-2073,1075,2073,561950,318910,561940,318810,1,48,106,0,1819.59,2.03,1.01,8.96,42.59,Validation,72.16666667,36.64782609,-35.51884058,-4.815378261,Pass Low,63.16666667,35.91,-27.25666667,-3.872594707,Pass Low,8.5,0.49,-8.01,-3.778049711,Pass Low,0.5,0.247826087,-0.252173913,-0.412396385,Pass Low
2074-2073,2074,2073,561990,318810,561940,318810,1,30,100,0,636.11,2.84,5.96,17.96,20.04,,,,,,,,,,,,,,,,,,,,,
7061-2073,7061,2073,561910,318570,561940,318810,1,48,240,0,1552.7,2.21,1.63,19.63,44.02,,,,,,,,,,,,,,,,,,,,,
2073-2074,2073,2074,561940,318810,561990,318810,1,30,100,0,1250,1.73,0,12,30,,,,,,,,,,,,,,,,,,,,,
2031-2075,2031,2075,563470,320520,563420,320670,1,30,163,0,1250,15.72,0,19.56,30,,,,,,,,,,,,,,,,,,,,,
2836-2106,2836,2106,546830,308520,547200,307820,2,64,780,0.12,977,29.58,7.6,51.47,54.55,,,,,,,,,,,,,,,,,,,,,
1308-2106,1308,2106,549280,312100,547200,307820,2,96,5000,0.11,1617.88,39.14,17.27,204.77,87.9,,,,,,,,,,,,,,,,,,,,,
2778-2106,2778,2106,547300,307460,547200,307820,2,64,410,0.1,1508.28,31.46,4.99,28.05,52.61,,,,,,,,,,,,,,,,,,,,,
2708-2106,2708,2106,544770,307420,547200,307820,2,96,2446,0.06,1786.87,41.98,13.97,105.69,83.31,,,,,,,,,,,,,,,,,,,,,
2708-2110,2708,2110,544770,307420,539800,303010,1,96,6700,0,2500,49.28,48.54,299.79,80.46,,,,,,,,,,,,,,,,,,,,,
2893-2110,2893,2110,546070,309920,539800,303010,1,56,9700,0,1250,0,0,623.57,56,,,,,,,,,,,,,,,,,,,,,
1309-2114,1309,2114,548110,321080,544130,321780,1,96,4300,0,1980,36.4,14.61,175.86,88.03,,,,,,,,,,,,,,,,,,,,,
2824-2114,2824,2114,545220,310650,544130,321780,1,64,11330,0,977,13.75,0.36,637.67,63.96,,,,,,,,,,,,,,,,,,,,,
2014-2115,2014,2115,564190,322040,564430,322000,1,30,240,0,1250,10.36,0,28.8,30,,,,,,,,,,,,,,,,,,,,,
1009-2119,1009,2119,563850,321370,563680,321470,1,30,195,0,1250,3.86,0,23.4,30,,,,,,,,,,,,,,,,,,,,,
1004-2120,1004,2120,564160,322010,563920,321690,1,48,394,0,1720,31.15,2.35,31.9,44.47,,,,,,,,,,,,,,,,,,,,,
1009-2120,1009,2120,563850,321370,563920,321690,1,48,333,0,1720,33.56,2.32,27.29,43.92,,,,,,,,,,,,,,,,,,,,,
2146-2121,2146,2121,562000,319010,561820,319430,1,48,373,0,1980,0,0,27.97,48,,,,,,,,,,,,,,,,,,,,,
2122-2121,2122,2121,561780,319620,561820,319430,1,48,340,0,1980,0.2,0,25.5,48,,,,,,,,,,,,,,,,,,,,,
1127-2122,1127,2122,561860,319650,561780,319620,1,32,62,0,1911.27,12.82,1.08,8.06,27.71,Calibration,239.5,239.3330435,-0.166956522,-0.010790121,Pass Low,208.6666667,208.25,-0.416666667,-0.028858857,Pass Low,29.66666667,29.77,0.103333333,0.018955193,Pass Low,1.166666667,1.313043478,0.146376812,0.13145794,Pass Low
2121-2122,2121,2122,561820,319430,561780,319620,1,48,340,0,583.85,0,6.4,31.9,38.37,,,,,,,,,,,,,,,,,,,,,
2673-2130,2673,2130,565730,304590,566410,305030,1,80,850,0,1730,7.66,1.13,39.38,77.71,,,,,,,,,,,,,,,,,,,,,
2660-2130,2660,2130,565550,308870,566410,305030,1,80,4000,0.05,679.8,48.2,16.01,196.01,73.47,,,,,,,,,,,,,,,,,,,,,
2690-2130,2690,2130,566500,305050,566410,305030,1,80,76,0.06,807.41,58.99,8.14,11.56,23.68,,,,,,,,,,,,,,,,,,,,,
2674-2131,2674,2131,561130,303030,562580,303410,1,48,1400,0.04,1308.84,25.15,20.72,125.72,40.09,,,,,,,,,,,,,,,,,,,,,
2672-2131,2672,2131,562690,305400,562580,303410,1,96,2000,0.04,1289.29,20.87,17.04,92.04,78.23,,,,,,,,,,,,,,,,,,,,,
2816-2131,2816,2131,564730,304090,562580,303410,1,80,2200,0.04,1295.84,20.48,17.88,116.88,67.76,,,,,,,,,,,,,,,,,,,,,
2675-2131,2675,2131,562090,302110,562580,303410,1,96,1400,0.03,1397.63,30.93,17.28,69.78,72.23,,,,,,,,,,,,,,,,,,,,,
1075-2146,1075,2146,561950,318910,562000,319010,1,48,120,1.36,1198.84,40.94,12.51,21.51,20.08,,,,,,,,,,,,,,,,,,,,,
2121-2146,2121,2146,561820,319430,562000,319010,1,48,373,0.02,332.53,1.2,24.01,51.98,25.83,,,,,,,,,,,,,,,,,,,,,
1112-2146,1112,2146,562150,319040,562000,319010,1,48,132,0.63,838.11,30.02,10.77,20.67,22.99,,,,,,,,,,,,,,,,,,,,,
2150-2147,2150,2147,563140,320470,563310,320490,1,40,170,3.22,1560,54.15,16.15,31.45,19.46,,,,,,,,,,,,,,,,,,,,,
1018-2147,1018,2147,563380,320470,563310,320490,2,40,85,0.64,1635.56,50.19,4.96,12.61,24.26,Calibration,787.1666667,772.7752174,-14.39144928,-0.515306143,Pass Mid,713.6666667,706.12,-7.546666667,-0.28324263,Pass Mid,68.33333333,66.59,-1.743333333,-0.212252054,Pass Low,5.166666667,0.065217391,-5.101449275,-3.154129461,Pass Low
2050-2149,2050,2149,562830,318560,562750,318630,2,48,95,0,3980,23.13,0,7.13,48,,,,,,,,,,,,,,,,,,,,,
2071-2149,2071,2149,562370,318950,562750,318630,1,64,505,0,1720,56.03,4.9,33.31,54.58,Calibration,881.8333333,930.8491304,49.0157971,1.628134206,Pass Mid,745.9444444,798.46,52.51555556,1.889828702,Pass Mid,123.2777778,120.85,-2.427777778,-0.219743142,Pass Low,12.61111111,11.53913043,-1.071980676,-0.308490089,Pass Low
4012-2150,4012,2150,562960,320480,563140,320470,1,40,174,1.56,1485,56.88,9.35,25.01,25.05,,,,,,,,,,,,,,,,,,,,,
2147-2150,2147,2150,563310,320490,563140,320470,1,40,170,1.49,1485,55.28,9.11,24.41,25.07,,,,,,,,,,,,,,,,,,,,,
2023-2200,2023,2200,564820,320300,564980,320270,1,40,165,0,1431.63,40.14,2.1,16.95,35.05,,,,,,,,,,,,,,,,,,,,,
2201-2200,2201,2200,565010,320350,564980,320270,1,16,100,0.33,425.52,55.16,13,35.5,10.14,,,,,,,,,,,,,,,,,,,,,
2022-2200,2022,2200,565080,320260,564980,320270,1,40,97,0,1980,17.83,1.11,9.84,35.5,Calibration,456.3333333,320.0178261,-136.3155072,-6.918806087,Fail Low,402,272.17,-129.83,-7.071399012,Fail Low,49,42.5,-6.5,-0.960987652,Pass Low,5.333333333,5.347826087,0.014492754,0.006271287,Pass Low
2200-2201,2200,2201,564980,320270,565010,320350,1,16,100,0,1250,14.68,0,22.5,16,,,,,,,,,,,,,,,,,,,,,
4007-2202,4007,2202,563310,322090,563240,322060,1,30,100,0,1250,16.29,0,12,30,,,,,,,,,,,,,,,,,,,,,
1120-2204,1120,2204,562530,320700,562650,320970,1,30,320,0,1457.3,11.91,2.04,40.44,28.49,,,,,,,,,,,,,,,,,,,,,
2600-2204,2600,2204,562740,321370,562650,320970,1,30,410,0,1976.14,6.94,0.98,50.18,29.41,Calibration,136.25,136.0352174,-0.214782609,-0.018407808,Pass Low,116.3598251,116.02,-0.339825132,-0.031526175,Pass Low,19.14017487,19.15,0.009825132,0.002245483,Pass Low,0.75,0.865217391,0.115217391,0.128208714,Pass Low
2607-2204,2607,2204,562850,320960,562650,320970,1,30,200,0,652.38,5.25,6.08,30.08,23.94,,,,,,,,,,,,,,,,,,,,,
2607-2205,2607,2205,562850,320960,563140,320940,1,20,320,0,1980,1.7,0,57.6,20,,,,,,,,,,,,,,,,,,,,,
2035-2205,2035,2205,563210,321250,563140,320940,1,20,300,0,1980,1.07,0,54,20,,,,,,,,,,,,,,,,,,,,,
2885-2505,2885,2505,563940,317470,564210,317050,1,80,500,0,1730,42.77,3.62,26.12,68.9,,,,,,,,,,,,,,,,,,,,,
1323-2505,1323,2505,564610,316570,564210,317050,1,80,601,0,1730,40.19,3.94,30.99,69.82,Calibration,642.8581349,626.8752174,-15.98291753,-0.63432933,Pass Low,515.4176958,495.82,-19.59769581,-0.871552163,Pass Low,84.78170895,82.99,-1.791708953,-0.195624434,Pass Low,42.65873016,48.06521739,5.406487233,0.802729475,Pass Low
1206-2506,1206,2506,563310,317700,563120,317060,1,64,681,0,1980,48.03,3.68,41.99,58.39,,,,,,,,,,,,,,,,,,,,,
2709-2506,2709,2506,563090,316240,563120,317060,1,64,825,0,1980,47.25,4.19,50.6,58.7,Calibration,790.6666667,804.9830435,14.31637681,0.50684987,Pass Mid,587.3333333,596.89,9.556666667,0.392739542,Pass Low,114.3333333,115.38,1.046666667,0.097663051,Pass Low,89,92.71304348,3.713043478,0.38953993,Pass Low
2728-2507,2728,2507,563250,315490,563260,315450,1,64,38,0,1728,49.03,2.04,4.18,32.74,,,,,,,,,,,,,,,,,,,,,
2810-2507,2810,2507,564140,315610,563260,315450,1,32,950,0.02,240.14,3.2,15.4,122.27,27.97,Calibration,4.833333333,7.124782609,2.291449275,0.937117107,Pass Low,3.5,5.69,2.19,1.02164816,Pass Low,1,1,0,0,Pass Low,0.333333333,0.434782609,0.101449275,0.163700708,Pass Low
2710-2507,2710,2507,563350,315100,563260,315450,1,64,350,0,1713.5,48.8,4.05,23.74,53.08,Calibration,698.1666667,708.3582609,10.1915942,0.384311521,Pass Low,508,515.18,7.18,0.317441294,Pass Low,101,102.5,1.5,0.148704479,Pass Low,89.16666667,90.67826087,1.511594203,0.159404699,Pass Low
2204-2600,2204,2600,562650,320970,562740,321370,1,30,410,0.01,590.63,23.86,7.04,56.24,26.24,Calibration,138.1458333,140.3691304,2.223297101,0.188403182,Pass Low,118.0773133,120.82,2.742686675,0.250949053,Pass Low,19.42268667,19.11,-0.312686675,-0.071237673,Pass Low,0.645833333,0.439130435,-0.206702899,-0.280642827,Pass Low
2601-2600,2601,2600,562260,321430,562740,321370,1,30,610,0,1924.98,1.26,1,74.2,29.6,,,,,,,,,,,,,,,,,,,,,
2605-2600,2605,2600,563010,321360,562740,321370,1,30,270,0,1537.23,9.88,1.3,33.7,28.84,,,,,,,,,,,,,,,,,,,,,
2034-2601,2034,2601,562440,320830,562260,321430,1,30,716,0,1980,5.84,0,85.92,30,Calibration,92.41666667,91.43,-0.986666667,-0.102909999,Pass Low,79.09390943,80.24,1.146090574,0.128404378,Pass Low,13.01025724,11.19,-1.820257241,-0.523284383,Pass Low,0.3125,0,-0.3125,-0.790569415,Pass Low
2600-2601,2600,2601,562740,321370,562260,321430,1,30,610,0,1980,4.95,0,73.2,30,,,,,,,,,,,,,,,,,,,,,
2808-2602,2808,2602,554730,313790,553990,314360,1,48,900,0,977,10.49,2.27,69.77,46.44,,,,,,,,,,,,,,,,,,,,,
2714-2602,2714,2602,553540,314410,553990,314360,1,64,450,0,701.33,7.79,5.93,31.24,51.86,,,,,,,,,,,,,,,,,,,,,
2603-2602,2603,2602,556280,316920,553990,314360,1,80,3600,0,1480,4.17,1.28,163.28,79.37,Calibration,52.2037037,61.18086957,8.977165862,1.192277264,Pass Low,43.98678096,57.63,13.64321904,1.914031729,Pass Low,7.235441258,3.09,-4.145441258,-1.824447846,Pass Low,0.981481481,0.460869565,-0.520611916,-0.613046779,Pass Low
2602-2603,2602,2603,553990,314360,556280,316920,1,80,3600,0,1720,4.27,1.12,163.12,79.45,Calibration,55.62962963,72.85391304,17.22428341,2.148980176,Pass Low,46.78565061,69.9,23.11434939,3.026132539,Pass Low,7.695830868,2.48,-5.215830868,-2.312349936,Pass Low,1.148148148,0.473913043,-0.674235105,-0.748673984,Pass Low
1340-2603,1340,2603,557290,319130,556280,316920,1,64,2900,0,693.43,0.94,5.7,168.82,61.84,,,,,,,,,,,,,,,,,,,,,
2689-2603,2689,2603,556380,316890,556280,316920,1,64,150,0,1727.47,3.57,1.08,9.52,56.71,,,,,,,,,,,,,,,,,,,,,
2852-2604,2852,2604,563610,316130,564490,316150,1,48,831,0,704.89,1.22,5.64,67.96,44.02,,,,,,,,,,,,,,,,,,,,,
2853-2604,2853,2604,564540,316470,564490,316150,1,48,270,0,977,5.76,2.34,22.59,43.03,Calibration,56.09259259,55.70043478,-0.39215781,-0.05245278,Pass Low,47.64439471,47.21,-0.43439471,-0.063076966,Pass Low,7.837086771,8.06,0.222913229,0.079066419,Pass Low,0.611111111,0.430434783,-0.180676329,-0.250366979,Pass Low
2726-2604,2726,2604,564550,315820,564490,316150,1,32,350,0,660,7.23,3.02,42.4,29.72,Validation,23.2537037,47.30478261,24.0510789,4.049253193,Pass Low,19.71930889,40.79,21.07069111,3.830740048,Pass Low,3.243654071,6.18,2.936345929,1.352734444,Pass Low,0.290740741,0.334782609,0.044041868,0.078751524,Pass Low
2600-2605,2600,2605,562740,321370,563010,321360,1,30,270,0.01,662.17,24.78,6.64,39.04,24.9,,,,,,,,,,,,,,,,,,,,,
2606-2605,2606,2605,563000,321510,563010,321360,1,30,160,0,901.71,11.82,4.44,23.64,24.36,,,,,,,,,,,,,,,,,,,,,
2035-2605,2035,2605,563210,321250,563010,321360,1,30,240,0,1587.17,6.54,1.21,30.01,28.79,,,,,,,,,,,,,,,,,,,,,
2605-2606,2605,2606,563010,321360,563000,321510,1,30,160,0,1250,12.24,0,19.2,30,,,,,,,,,,,,,,,,,,,,,
2608-2607,2608,2607,562830,321020,562850,320960,1,30,100,0,642.58,10.57,6.12,18.12,19.86,,,,,,,,,,,,,,,,,,,,,
2205-2607,2205,2607,563140,320940,562850,320960,1,20,320,0,734.07,2.89,5.6,63.2,18.23,,,,,,,,,,,,,,,,,,,,,
2204-2607,2204,2607,562650,320970,562850,320960,1,30,200,0,1500,2.34,1.23,25.23,28.54,,,,,,,,,,,,,,,,,,,,,
2607-2608,2607,2608,562850,320960,562830,321020,1,30,100,0,1250,4.5,0,12,30,,,,,,,,,,,,,,,,,,,,,
2034-2609,2034,2609,562440,320830,562370,320820,1,30,100,0,1250,4.2,0,12,30,,,,,,,,,,,,,,,,,,,,,
2713-2610,2713,2610,569590,316210,570080,316120,1,96,350,0,1713.33,32.03,1.54,14.67,85.89,,,,,,,,,,,,,,,,,,,,,
2656-2610,2656,2610,574290,316770,570080,316120,1,48,4400,0,921.09,0.37,5.47,335.47,47.22,Calibration,8.93107907,1.47826087,-7.452818201,-3.2668104,Pass Low,7.189164058,0,-7.189164058,-3.791876595,Pass Low,1.181128548,0,-1.181128548,-1.536963596,Pass Low,0.560786464,1.47826087,0.917474405,0.908647219,Pass Low
2762-2610,2762,2610,571140,315380,570080,316120,1,96,1600,0,1730,31.95,4.33,64.33,89.54,,,,,,,,,,,,,,,,,,,,,
2763-2611,2763,2611,576110,311940,578320,309850,1,96,3000,0,1980,21.95,2.88,115.38,93.61,Calibration,562.0523759,393.0052174,-169.0471585,-7.735850925,Fail Low,455.3166684,297.06,-158.2566684,-8.159421283,Fail Low,74.61164333,63.98,-10.63164333,-1.277164606,Pass Low,32.12406412,31.96521739,-0.158846729,-0.028060834,Pass Low
2691-2611,2691,2611,574290,308230,578320,309850,1,80,4400,0,1980,11.96,5.15,203.15,77.97,,,,,,,,,,,,,,,,,,,,,
2692-2612,2692,2612,579110,320980,584590,318840,1,64,5500,0,1720,5.29,0.01,309.38,64,,,,,,,,,,,,,,,,,,,,,
2688-2613,2688,2613,547950,307290,550630,304690,1,64,3831,0,1495.44,17.91,16.76,232.26,59.38,,,,,,,,,,,,,,,,,,,,,
2781-2613,2781,2613,549640,306870,550630,304690,1,48,3381,0,1439.48,3.75,10.36,263.93,46.12,,,,,,,,,,,,,,,,,,,,,
2817-2613,2817,2613,551100,304550,550630,304690,1,48,580,0,1510,22.52,11.55,55.05,37.93,,,,,,,,,,,,,,,,,,,,,
1323-2650,1323,2650,564610,316570,564710,316500,2,96,130,0,3210,19.53,1.63,6.5,71.95,,,,,,,,,,,,,,,,,,,,,
2651-2650,2651,2650,565890,317110,564710,316500,1,48,1200,0,847.08,0.03,6.57,96.57,44.73,,,,,,,,,,,,,,,,,,,,,
2761-2650,2761,2650,565720,316070,564710,316500,1,96,1198,0,1980,28.12,3.9,48.82,88.33,,,,,,,,,,,,,,,,,,,,,
2650-2651,2650,2651,564710,316500,565890,317110,1,48,1200,0,977,0.07,0,90,48,,,,,,,,,,,,,,,,,,,,,
2652-2651,2652,2651,566130,316730,565890,317110,1,30,592,0,1730,0.01,0,71.04,30,,,,,,,,,,,,,,,,,,,,,
2651-2652,2651,2652,565890,317110,566130,316730,1,30,592,0,707.85,0.1,5.59,76.63,27.81,,,,,,,,,,,,,,,,,,,,,
2653-2652,2653,2652,566650,316850,566130,316730,1,48,529,0,1710.54,1.69,1.09,40.77,46.71,,,,,,,,,,,,,,,,,,,,,
2735-2652,2735,2652,566170,316580,566130,316730,1,48,150,0,1730,2.33,1.06,12.31,43.85,,,,,,,,,,,,,,,,,,,,,
2652-2653,2652,2653,566130,316730,566650,316850,1,48,529,0,1730,2.37,0,39.67,48,,,,,,,,,,,,,,,,,,,,,
1350-2653,1350,2653,567040,318250,566650,316850,1,64,1168,0,977,2.96,0,65.7,64,,,,,,,,,,,,,,,,,,,,,
1327-2654,1327,2654,566540,314910,568430,316090,1,64,2300,0.01,357.96,1.54,10.24,139.61,59.31,,,,,,,,,,,,,,,,,,,,,
1324-2654,1324,2654,566300,315960,568430,316090,2,96,2100,0,1980,23.93,5.05,83.8,90.21,,,,,,,,,,,,,,,,,,,,,
2760-2654,2760,2654,568830,316230,568430,316090,1,96,330,0,1727.49,32.23,1.54,13.91,85.39,Calibration,496.4444444,498,1.555555556,0.069760609,Pass Low,394.9586739,391.4,-3.558673906,-0.179470408,Pass Low,64.96725202,64.5,-0.46725202,-0.058074599,Pass Low,36.51851852,42.1,5.581481481,0.890229657,Pass Low
2761-2655,2761,2655,565720,316070,566240,315950,1,64,500,0,1720,36.41,2.59,30.71,58.6,Calibration,592.1623526,570.53,-21.63235255,-0.897193962,Pass Low,449.8764423,459.55,9.673557728,0.453646367,Pass Low,73.91150139,72.68,-1.231501392,-0.143845244,Pass Low,68.37440889,38.3,-30.07440889,-4.117958593,Pass Low
1324-2655,1324,2655,566300,315960,566240,315950,1,64,62,0,1724.82,36.41,1.64,5.13,43.53,,,,,,,,,,,,,,,,,,,,,
2857-2655,2857,2655,566320,315280,566240,315950,1,48,683,0.03,849.92,2.19,6.88,58.11,42.32,,,,,,,,,,,,,,,,,,,,,
2793-2656,2793,2656,573190,319240,574290,316770,1,64,2762,0,977,29.05,4.32,159.68,62.27,,,,,,,,,,,,,,,,,,,,,
2745-2656,2745,2656,574770,316530,574290,316770,1,64,600,0,1726.78,17.87,1.27,35.02,61.68,,,,,,,,,,,,,,,,,,,,,
2610-2656,2610,2656,570080,316120,574290,316770,1,48,4400,0.02,977,2.9,3.45,333.45,47.5,Calibration,13.6616009,30.62652174,16.96492083,3.605148842,Pass Low,11.07377349,23.64,12.56622651,3.016261349,Pass Low,1.819342263,6.23,4.410657737,2.198559173,Pass Low,0.768485155,0.756521739,-0.011963415,-0.013700433,Pass Low
1327-2657,1327,2657,566540,314910,566490,314770,1,48,110,0,826,1.91,4.56,12.81,30.91,,,,,,,,,,,,,,,,,,,,,
2658-2657,2658,2657,564690,311270,566490,314770,1,48,5500,0,977,0.68,1.86,414.36,47.78,Validation,19.77777778,4.638695652,-15.13908213,-4.332844211,Pass Low,15.99808447,4.49,-11.50808447,-3.595566793,Pass Low,2.631545158,0.14,-2.491545158,-2.116521971,Pass Low,1.148148148,0.008695652,-1.139452496,-1.498214032,Pass Low
2856-2657,2856,2657,566260,314730,566490,314770,1,48,196,0,718.01,0.77,5.53,20.23,34.88,,,,,,,,,,,,,,,,,,,,,
1330-2658,1330,2658,563800,312250,564690,311270,1,80,1200,0,1730,18.95,3.65,57.65,74.94,Calibration,250.4729435,252.0117391,1.538795676,0.097081067,Pass Low,155.39875,155.78,0.38125,0.030564682,Pass Low,39.74326232,41.01,1.266737676,0.199352482,Pass Low,55.33093113,55.22173913,-0.109192,-0.014686598,Pass Low
2657-2658,2657,2658,566490,314770,564690,311270,1,48,5500,0,618.83,0.57,6.34,418.84,47.27,Validation,18.98148148,3.513043478,-15.468438,-4.612358393,Pass Low,15.55280976,3.42,-12.13280976,-3.939222934,Pass Low,2.558301356,0.08,-2.478301356,-2.157778751,Pass Low,0.87037037,0.013043478,-0.857326892,-1.289969206,Pass Low
1331-2658,1331,2658,564730,311190,564690,311270,1,64,100,0,1672.65,20.8,1.43,7.05,51.04,,,,,,,,,,,,,,,,,,,,,
1333-2659,1333,2659,563580,310320,565450,309200,1,80,2200,0.03,448.6,9.4,8.55,107.55,73.64,,,,,,,,,,,,,,,,,,,,,
2759-2659,2759,2659,565050,310680,565450,309200,1,80,1600,0,1730,19.76,4.67,76.67,75.13,,,,,,,,,,,,,,,,,,,,,
2660-2659,2660,2659,565550,308870,565450,309200,1,80,350,0,1700.42,23.19,1.38,17.13,73.56,,,,,,,,,,,,,,,,,,,,,
2659-2660,2659,2660,565450,309200,565550,308870,1,80,350,0.01,1262.96,30.41,2.82,18.57,67.85,,,,,,,,,,,,,,,,,,,,,
2739-2660,2739,2660,567470,308680,565550,308870,1,64,2000,0.11,475.32,31.86,9.51,122.01,59.01,,,,,,,,,,,,,,,,,,,,,
2130-2660,2130,2660,566410,305030,565550,308870,1,80,4000,0,1492.04,23.61,10.74,190.74,75.49,,,,,,,,,,,,,,,,,,,,,
2662-2660,2662,2660,564560,308280,565550,308870,1,64,1300,0.1,497.56,30.53,9.01,82.14,56.98,,,,,,,,,,,,,,,,,,,,,
