Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
2674-2775,2674,2775,561130,303030,561310,303550,1,48,500,0,1480.01,26.62,1.66,39.16,45.97,,,,,,,,,,,,,,,,,,,,,
2776-2775,2776,2775,561180,303610,561310,303550,1,30,80,0,9385.26,7.26,3.22,12.82,22.47,,,,,,,,,,,,,,,,,,,,,
2672-2775,2672,2775,562690,305400,561310,303550,1,48,2300,0.03,1720,14.49,7.23,179.73,46.07,,,,,,,,,,,,,,,,,,,,,
2775-2776,2775,2776,561310,303550,561180,303610,1,30,80,0,1250,50.78,0,9.6,30,,,,,,,,,,,,,,,,,,,,,
2818-2777,2818,2777,551270,303660,550490,302770,2,64,1180,0,2500,8.89,0,66.38,64,,,,,,,,,,,,,,,,,,,,,
2106-2778,2106,2778,547200,307820,547300,307460,1,64,410,0.11,1939.64,22.49,2.73,25.79,57.24,,,,,,,,,,,,,,,,,,,,,
2688-2778,2688,2778,547950,307290,547300,307460,1,64,744,0,1721.88,50.96,2.13,43.98,60.9,,,,,,,,,,,,,,,,,,,,,
2779-2778,2779,2778,546930,306860,547300,307460,1,48,797,0.31,419.06,44.66,12.34,72.11,39.79,,,,,,,,,,,,,,,,,,,,,
2778-2779,2778,2779,547300,307460,546930,306860,1,48,797,0,1250,9.52,0,59.77,48,,,,,,,,,,,,,,,,,,,,,
2715-2780,2715,2780,552380,309920,549580,307230,1,48,4679,0,977,13.21,5.88,356.8,47.21,,,,,,,,,,,,,,,,,,,,,
2781-2780,2781,2780,549640,306870,549580,307230,1,48,200,0.01,658.09,16.06,6.39,21.39,33.66,,,,,,,,,,,,,,,,,,,,,
2717-2780,2717,2780,549060,307340,549580,307230,1,48,550,0,1017.9,10.7,3.47,44.72,44.27,,,,,,,,,,,,,,,,,,,,,
2780-2781,2780,2781,549580,307230,549640,306870,1,48,200,0,1730,6.21,0,15,48,,,,,,,,,,,,,,,,,,,,,
2613-2781,2613,2781,550630,304690,549640,306870,1,48,3381,0,1730,7.1,0,253.57,48,,,,,,,,,,,,,,,,,,,,,
2725-2782,2725,2782,562920,316210,562900,315970,1,48,230,0,1622.85,2.47,1.14,18.39,45.03,,,,,,,,,,,,,,,,,,,,,
2783-2782,2783,2782,563000,315980,562900,315970,1,30,180,0.01,1243.5,5.27,1.74,23.34,27.76,,,,,,,,,,,,,,,,,,,,,
2784-2782,2784,2782,562880,315420,562900,315970,1,48,700,0,1546.4,7.76,1.51,54.01,46.65,,,,,,,,,,,,,,,,,,,,,
2782-2783,2782,2783,562900,315970,563000,315980,1,30,180,0,1250,2.04,0,21.6,30,,,,,,,,,,,,,,,,,,,,,
2782-2784,2782,2784,562900,315970,562880,315420,1,48,700,0,1633.47,2.37,1.13,53.63,46.99,,,,,,,,,,,,,,,,,,,,,
2728-2784,2728,2784,563250,315490,562880,315420,1,48,400,0,1283.67,1.31,1.46,31.46,45.78,Calibration,33,16.6573913,-16.3426087,-3.279777859,Pass Low,29,16.09,-12.91,-2.718949382,Pass Low,3,0.45,-2.55,-1.941536818,Pass Low,1,0.117391304,-0.882608696,-1.180811451,Pass Low
2771-2784,2771,2784,562860,315290,562880,315420,1,48,100,0,1227.14,13.47,2.57,10.07,35.75,,,,,,,,,,,,,,,,,,,,,
7033-2788,7033,2788,564840,322410,564840,322500,1,30,60,0,1250,3.83,0,7.2,30,,,,,,,,,,,,,,,,,,,,,
1005-2789,1005,2789,564550,322400,564290,322410,1,64,260,0,1689.02,47.32,2.07,16.69,56.07,Calibration,702,769.7086957,67.70869565,2.496022624,Pass Mid,615,689.33,74.33,2.910619194,Pass Low,61,60.77,-0.23,-0.029476281,Pass Low,26,19.60869565,-6.391304348,-1.338383798,Pass Low
1003-2789,1003,2789,564150,322360,564290,322410,1,64,140,0,1723.37,25.25,1.4,9.27,54.36,,,,,,,,,,,,,,,,,,,,,
2790-2789,2790,2789,564280,322630,564290,322410,1,48,90,0.34,406.13,51.39,12.78,19.53,16.59,,,,,,,,,,,,,,,,,,,,,
2789-2790,2789,2790,564290,322410,564280,322630,1,48,90,0,1250,1.59,0,6.75,48,,,,,,,,,,,,,,,,,,,,,
1321-2791,1321,2791,568930,319620,569350,319590,1,80,210,0,1458.06,18.14,1.89,11.34,66.66,,,,,,,,,,,,,,,,,,,,,
7503-2791,7503,2791,572140,319380,569350,319590,1,80,3090,0,1717.73,24.44,10.43,149.48,74.42,,,,,,,,,,,,,,,,,,,,,
2792-2791,2792,2791,569140,319280,569350,319590,1,48,200,0.03,578.26,14.56,7.21,22.21,32.42,,,,,,,,,,,,,,,,,,,,,
2791-2792,2791,2792,569350,319590,569140,319280,1,48,200,0,1250,3.47,0,15,48,,,,,,,,,,,,,,,,,,,,,
1322-2793,1322,2793,573150,319280,573190,319240,1,48,38,0,1874.93,17.61,1.48,4.33,31.57,,,,,,,,,,,,,,,,,,,,,
2656-2793,2656,2793,574290,316770,573190,319240,1,64,2762,0,977,43.02,11.53,166.89,59.58,,,,,,,,,,,,,,,,,,,,,
2794-2793,2794,2793,573040,319050,573190,319240,1,48,200,0,8021.8,1.76,3.27,18.27,39.4,,,,,,,,,,,,,,,,,,,,,
2793-2794,2793,2794,573190,319240,573040,319050,1,48,200,0,1250,4.2,0,15,48,,,,,,,,,,,,,,,,,,,,,
5004-2795,5004,2795,561690,319840,561700,319840,1,32,10,0,1704.27,9.35,1.17,2.29,15.72,,,,,,,,,,,,,,,,,,,,,
2796-2795,2796,2795,561690,319820,561700,319840,1,32,140,0,578.82,0.89,6.34,22.09,22.81,,,,,,,,,,,,,,,,,,,,,
2795-2796,2795,2796,561700,319840,561690,319820,1,32,140,0,1250,1.28,0,15.75,32,,,,,,,,,,,,,,,,,,,,,
1128-2797,1128,2797,562010,319500,562020,319420,1,16,81,0,732.9,12.01,5.88,24.11,12.1,,,,,,,,,,,,,,,,,,,,,
1129-2797,1129,2797,562200,319170,562020,319420,1,16,333,0,1920,2.03,0.96,75.88,15.8,,,,,,,,,,,,,,,,,,,,,
2798-2797,2798,2797,561960,319420,562020,319420,1,16,100,0,592.25,27.76,7.18,29.68,12.13,,,,,,,,,,,,,,,,,,,,,
2797-2798,2797,2798,562020,319420,561960,319420,1,16,100,0,1250,10.16,0,22.5,16,,,,,,,,,,,,,,,,,,,,,
2771-2799,2771,2799,562860,315290,562890,315110,1,48,220,0,1578.95,0.81,1.15,17.65,44.87,,,,,,,,,,,,,,,,,,,,,
2730-2799,2730,2799,563020,315160,562890,315110,1,30,150,0,623.52,19.11,6.59,24.59,21.96,,,,,,,,,,,,,,,,,,,,,
2729-2799,2729,2799,563000,314930,562890,315110,1,48,180,0,1429.63,1.82,1.73,15.23,42.55,,,,,,,,,,,,,,,,,,,,,
1331-2800,1331,2800,564730,311190,564090,311040,1,64,791,0,977,1.44,1.87,46.36,61.42,,,,,,,,,,,,,,,,,,,,,
2801-2800,2801,2800,564190,310750,564090,311040,1,48,200,0,699,15.33,6.05,21.05,34.21,,,,,,,,,,,,,,,,,,,,,
1332-2800,1332,2800,563690,311080,564090,311040,1,64,280,0,715.76,11.74,5.88,21.63,46.6,,,,,,,,,,,,,,,,,,,,,
2800-2801,2800,2801,564090,311040,564190,310750,1,48,200,0,1250,7.85,0,15,48,,,,,,,,,,,,,,,,,,,,,
2762-2802,2762,2802,571140,315380,573860,314270,1,96,2700,0.01,1568.76,43.89,10.44,111.69,87.03,,,,,,,,,,,,,,,,,,,,,
1326-2802,1326,2802,574250,314030,573860,314270,1,96,450,0,1692.8,36.8,1.68,18.56,87.3,,,,,,,,,,,,,,,,,,,,,
2803-2802,2803,2802,573700,313970,573860,314270,1,48,300,0.11,423.81,25.63,10.2,32.7,33.03,,,,,,,,,,,,,,,,,,,,,
2802-2803,2802,2803,573860,314270,573700,313970,1,48,300,0,1250,8.99,0,22.5,48,,,,,,,,,,,,,,,,,,,,,
2670-2804,2670,2804,560280,307000,559750,310770,1,48,4100,0,977,4.11,2.17,309.67,47.66,,,,,,,,,,,,,,,,,,,,,
2805-2804,2805,2804,559590,310700,559750,310770,1,30,150,0,696.36,10.24,5.92,23.92,22.58,,,,,,,,,,,,,,,,,,,,,
2677-2804,2677,2804,559720,311290,559750,310770,1,48,500,0,763.29,6.39,5.23,42.73,42.13,,,,,,,,,,,,,,,,,,,,,
2804-2805,2804,2805,559750,310770,559590,310700,1,30,150,0,1250,3.75,0,18,30,,,,,,,,,,,,,,,,,,,,,
2807-2806,2807,2806,559320,313990,559390,314060,1,30,100,0,628.5,22.48,6.71,18.71,19.25,,,,,,,,,,,,,,,,,,,,,
2719-2806,2719,2806,559320,314160,559390,314060,1,48,114,0,805.04,2.24,4.74,13.29,30.87,,,,,,,,,,,,,,,,,,,,,
2701-2806,2701,2806,559470,314000,559390,314060,1,48,96,0,1529.26,3.09,1.21,8.41,41.07,,,,,,,,,,,,,,,,,,,,,
2806-2807,2806,2807,559390,314060,559320,313990,1,30,100,0,1250,4.08,0,12,30,,,,,,,,,,,,,,,,,,,,,
2809-2808,2809,2808,554640,313590,554730,313790,1,30,230,0.03,1071.5,26.74,2.07,29.67,27.91,,,,,,,,,,,,,,,,,,,,,
2602-2808,2602,2808,553990,314360,554730,313790,1,48,900,0,826.65,11.07,5.14,72.64,44.61,,,,,,,,,,,,,,,,,,,,,
2882-2808,2882,2808,555410,313240,554730,313790,1,48,900,0,977,12.53,2.75,70.25,46.12,Validation,96.50833124,121.9908696,25.48253833,2.437994702,Pass Low,75.38729178,107.45,32.06270822,3.353380317,Pass Low,13.76850582,14.18,0.41149418,0.110077713,Pass Low,7.352533641,0.360869565,-6.991664076,-3.560184743,Pass Low
2808-2809,2808,2809,554730,313790,554640,313590,1,30,230,0,1250,7.4,0,27.6,30,,,,,,,,,,,,,,,,,,,,,
2507-2810,2507,2810,563260,315450,564140,315610,1,32,950,0,660,1.05,5.45,112.32,30.45,Calibration,11,6.926086957,-4.073913043,-1.360767735,Pass Low,10,6.81,-3.19,-1.100327138,Pass Low,1,0.09,-0.91,-1.23265954,Pass Low,0,0.026086957,0.026086957,0.228416096,Pass Low
2726-2810,2726,2810,564550,315820,564140,315610,1,32,450,0,660,5.54,2.94,53.57,30.24,,,,,,,,,,,,,,,,,,,,,
2811-2810,2811,2810,564120,315520,564140,315610,1,30,200,0,630.7,9.48,6.15,30.15,23.88,,,,,,,,,,,,,,,,,,,,,
2810-2811,2810,2811,564140,315610,564120,315520,1,30,200,0,1250,3.23,0,24,30,,,,,,,,,,,,,,,,,,,,,
2748-2812,2748,2812,581590,315730,581760,315290,1,64,450,0,1497.01,7.87,1.3,26.62,60.86,,,,,,,,,,,,,,,,,,,,,
2693-2812,2693,2812,582990,315310,581760,315290,1,64,1150,0.03,977,30.29,2.94,67.62,61.22,,,,,,,,,,,,,,,,,,,,,
2813-2812,2813,2812,581780,315190,581760,315290,1,48,200,0,1448.63,4.27,1.71,16.71,43.1,,,,,,,,,,,,,,,,,,,,,
2812-2813,2812,2813,581760,315290,581780,315190,1,48,200,0,1250,1.57,0,15,48,,,,,,,,,,,,,,,,,,,,,
2690-2815,2690,2815,566500,305050,566810,303390,1,80,1700,0,1730,24.69,6.5,83,73.74,,,,,,,,,,,,,,,,,,,,,
2682-2815,2682,2815,567730,302200,566810,303390,1,80,1400,0,1635.03,47.18,12.93,75.93,66.38,,,,,,,,,,,,,,,,,,,,,
2816-2815,2816,2815,564730,304090,566810,303390,1,64,2300,0.23,910.58,17.4,6.86,136.23,60.78,,,,,,,,,,,,,,,,,,,,,
2131-2816,2131,2816,562580,303410,564730,304090,1,80,2200,0.02,898.18,31.04,8.31,107.31,73.8,,,,,,,,,,,,,,,,,,,,,
2673-2816,2673,2816,565730,304590,564730,304090,1,80,1100,0,1730,11.78,2.19,51.69,76.61,,,,,,,,,,,,,,,,,,,,,
2815-2816,2815,2816,566810,303390,564730,304090,1,64,2300,0.06,1048.25,25.31,2.62,131.99,62.73,,,,,,,,,,,,,,,,,,,,,
2613-2817,2613,2817,550630,304690,551100,304550,1,48,580,0,1503.07,24.1,13.34,56.84,36.74,,,,,,,,,,,,,,,,,,,,,
2683-2817,2683,2817,551420,303680,551100,304550,1,48,950,0.01,977,34.55,23.68,94.93,36.03,,,,,,,,,,,,,,,,,,,,,
2846-2817,2846,2817,551080,304530,551100,304550,1,48,29,0.02,1429.81,27.65,11.21,13.39,7.8,,,,,,,,,,,,,,,,,,,,,
2846-2818,2846,2818,551080,304530,551270,303660,1,48,921,0,1730,9.62,1.15,70.23,47.21,,,,,,,,,,,,,,,,,,,,,
2683-2818,2683,2818,551420,303680,551270,303660,1,48,180,0.03,565.33,16.88,7.3,20.8,31.15,,,,,,,,,,,,,,,,,,,,,
2777-2818,2777,2818,550490,302770,551270,303660,1,64,1180,0.01,1292.3,36.21,2.91,69.28,61.31,,,,,,,,,,,,,,,,,,,,,
7007-2819,7007,2819,563330,317980,563330,317920,2,64,60,0,3900,21.94,0,3.38,64,Calibration,698.7281928,725.2343478,26.50615503,0.993373223,Pass Low,530.9999264,492.93,-38.06992642,-1.682526515,Pass Low,97.80226234,138.2,40.39773766,3.718895366,Pass Low,69.92600404,94.10434783,24.17834379,2.669804361,Pass Low
1206-2819,1206,2819,563310,317700,563330,317920,1,64,220,0,1980,58.87,2.58,14.95,52.97,,,,,,,,,,,,,,,,,,,,,
1089-2820,1089,2820,563370,318190,563380,318100,3,64,70,2.73,2175,38.45,12.93,16.87,14.94,,,,,,,,,,,,,,,,,,,,,
1224-2820,1224,2820,563510,318030,563380,318100,3,64,150,3.46,1875,45.85,16.25,24.68,21.88,Calibration,739.1025991,777.3104348,38.20783565,1.387582074,Pass Mid,576.8376546,602.36,25.52234543,1.051095742,Pass Low,106.2448878,116.22,9.975112168,0.945805964,Pass Low,56.02005673,58.73043478,2.710378053,0.357822456,Pass Low
1341-2821,1341,2821,554990,319010,553670,315030,1,80,4440,0,1720,7.55,1.28,201.08,79.49,,,,,,,,,,,,,,,,,,,,,
2822-2821,2822,2821,553660,314990,553670,315030,1,80,47,0,1730,1.47,1.05,3.17,53.38,,,,,,,,,,,,,,,,,,,,,
2698-2821,2698,2821,553250,314870,553670,315030,1,80,477,0,634.95,8.55,6.2,27.66,62.07,,,,,,,,,,,,,,,,,,,,,
2821-2822,2821,2822,553670,315030,553660,314990,1,80,47,0,1730,9.18,1.15,3.26,51.89,,,,,,,,,,,,,,,,,,,,,
2697-2822,2697,2822,553590,314850,553660,314990,1,80,150,0.02,730.9,26.25,6.36,13.11,41.2,,,,,,,,,,,,,,,,,,,,,
2712-2823,2712,2823,563620,313250,563790,312270,1,64,1000,0,1720,47.8,5.31,61.56,58.48,Validation,641.875,698.7156522,56.84065217,2.195462163,Pass Low,506.4508991,467.45,-39.0008991,-1.767389349,Pass Low,92.9241009,140.87,47.9458991,4.434551374,Pass Low,42.5,90.39565217,47.89565217,5.875647088,Pass Low
1330-2823,1330,2823,563800,312250,563790,312270,1,64,25,0,1730,57.21,0,1.41,64,,,,,,,,,,,,,,,,,,,,,
2114-2824,2114,2824,544130,321780,545220,310650,1,64,11330,0,977,16.42,3.06,640.37,63.69,,,,,,,,,,,,,,,,,,,,,
2894-2824,2894,2824,546060,309970,545220,310650,1,64,1163,0,977,21.65,2.57,67.99,61.58,,,,,,,,,,,,,,,,,,,,,
2825-2824,2825,2824,545000,310650,545220,310650,1,48,100,0,8858.92,1.34,3.23,10.73,33.55,,,,,,,,,,,,,,,,,,,,,
2824-2825,2824,2825,545220,310650,545000,310650,1,48,100,0,1250,6.98,0,7.5,48,,,,,,,,,,,,,,,,,,,,,
1308-2826,1308,2826,549280,312100,546190,309930,2,56,4130,0.08,1421.86,18.06,5.01,270.51,54.96,,,,,,,,,,,,,,,,,,,,,
2827-2826,2827,2826,546460,309380,546190,309930,2,64,710,0.06,977,61.21,16.86,56.8,45,,,,,,,,,,,,,,,,,,,,,
2708-2826,2708,2826,544770,307420,546190,309930,2,64,3038,0.07,1717.76,38.09,11.84,182.73,59.85,,,,,,,,,,,,,,,,,,,,,
2894-2826,2894,2826,546060,309970,546190,309930,2,64,155,0.09,1163.92,22.73,5.48,14.2,39.3,,,,,,,,,,,,,,,,,,,,,
2826-2827,2826,2827,546190,309930,546460,309380,2,64,710,0,19998,4.96,0.2,40.14,63.68,,,,,,,,,,,,,,,,,,,,,
2837-2827,2837,2827,546720,309580,546460,309380,1,48,323,0.02,8135.9,8.3,3.28,27.51,42.27,,,,,,,,,,,,,,,,,,,,,
2836-2827,2836,2827,546830,308520,546460,309380,2,64,950,0.03,16480.6,3.31,3.13,56.56,60.46,,,,,,,,,,,,,,,,,,,,,
2837-2833,2837,2833,546720,309580,547000,309760,1,48,342,0,1250,116.92,0,25.65,48,,,,,,,,,,,,,,,,,,,,,
2837-2836,2837,2836,546720,309580,546830,308520,1,48,1105,0,9377.18,1.5,3.21,86.08,46.21,,,,,,,,,,,,,,,,,,,,,
2106-2836,2106,2836,547200,307820,546830,308520,2,64,780,0,19376.18,2.82,0.19,44.07,63.72,,,,,,,,,,,,,,,,,,,,,
2827-2836,2827,2836,546460,309380,546830,308520,2,64,950,0,19998,0.76,0.18,53.62,63.78,,,,,,,,,,,,,,,,,,,,,
2836-2837,2836,2837,546830,308520,546720,309580,1,48,1105,0,113.3,0.01,31.75,114.63,34.7,,,,,,,,,,,,,,,,,,,,,
2827-2837,2827,2837,546460,309380,546720,309580,1,48,323,0,1730,84.48,6.57,30.8,37.76,,,,,,,,,,,,,,,,,,,,,
2833-2837,2833,2837,547000,309760,546720,309580,1,48,342,0,1680.98,48.56,2.08,27.73,44.4,,,,,,,,,,,,,,,,,,,,,
2817-2846,2817,2846,551100,304550,551080,304530,1,48,29,0.01,1300.46,15.48,2.32,4.5,23.21,,,,,,,,,,,,,,,,,,,,,
2818-2846,2818,2846,551270,303660,551080,304530,1,48,921,0,1702.03,23.95,1.39,70.47,47.05,,,,,,,,,,,,,,,,,,,,,
2892-2846,2892,2846,546580,304740,551080,304530,1,64,5600,0.01,606.01,4.52,6.58,321.58,62.69,,,,,,,,,,,,,,,,,,,,,
2764-2850,2764,2850,561760,311190,561650,311270,1,48,130,0,1730,6.83,0,9.75,48,,,,,,,,,,,,,,,,,,,,,
2700-2850,2700,2850,561040,314000,561650,311270,1,48,3570,0,977,6.77,0.66,268.41,47.88,Calibration,150.1368536,64.70086957,-85.43598402,-8.243289516,Pass Low,125.1595645,55.2,-69.95956452,-7.367031152,Pass Low,22.85876242,8.44,-14.41876242,-3.644847827,Pass Low,2.118526642,1.060869565,-1.057657077,-0.838856264,Pass Low
1334-2851,1334,2851,561980,310470,562330,310530,1,48,370,0,1730,11.27,0,27.75,48,,,,,,,,,,,,,,,,,,,,,
2668-2851,2668,2851,563590,310360,562330,310530,1,80,1280,0,1730,3.89,0,57.6,80,,,,,,,,,,,,,,,,,,,,,
2723-2852,2723,2852,563430,316090,563610,316130,1,48,200,0,977,4.95,0.02,15.02,47.94,,,,,,,,,,,,,,,,,,,,,
2604-2852,2604,2852,564490,316150,563610,316130,1,48,831,0,977,1.1,0,62.33,48,,,,,,,,,,,,,,,,,,,,,
2604-2853,2604,2853,564490,316150,564540,316470,1,48,270,0,977,12.36,2.45,22.7,42.81,Calibration,116.875,119.6252174,2.750217391,0.252910145,Pass Low,97.9103198,100.45,2.539680195,0.255015531,Pass Low,17.9646802,18.31,0.345319805,0.081083911,Pass Low,1,0.865217391,-0.134782609,-0.139567445,Pass Low
1323-2853,1323,2853,564610,316570,564540,316470,1,48,180,0,977,12.9,2.25,15.75,41.14,,,,,,,,,,,,,,,,,,,,,
2994-2853,2994,2853,564640,316430,564540,316470,1,30,100,0,578.62,4.46,6.47,18.47,19.49,,,,,,,,,,,,,,,,,,,,,
2743-2854,2743,2854,574990,312710,575690,313010,1,80,740,0,1730,13.2,0,33.3,80,,,,,,,,,,,,,,,,,,,,,
1305-2854,1305,2854,575790,313090,575690,313010,1,80,110,0,1730,20.64,0,4.95,80,,,,,,,,,,,,,,,,,,,,,
2690-2855,2690,2855,566500,305050,566890,305260,1,80,250,0,1730,11.28,0,11.25,80,,,,,,,,,,,,,,,,,,,,,
2861-2855,2861,2855,567840,305880,566890,305260,1,80,1500,0,1730,15.99,2.25,69.75,77.42,,,,,,,,,,,,,,,,,,,,,
2657-2856,2657,2856,566490,314770,566260,314730,1,48,196,0,1730,2.43,1.07,15.77,44.75,,,,,,,,,,,,,,,,,,,,,
2858-2856,2858,2856,566080,314720,566260,314730,1,48,190,0,1538.67,1.77,1.19,15.44,44.3,,,,,,,,,,,,,,,,,,,,,
2857-2856,2857,2856,566320,315280,566260,314730,1,32,540,0,607.26,0,5.95,66.7,29.14,,,,,,,,,,,,,,,,,,,,,
1327-2857,1327,2857,566540,314910,566320,315280,1,48,417,0,1730,0.22,1.04,32.31,46.46,,,,,,,,,,,,,,,,,,,,,
2856-2857,2856,2857,566260,314730,566320,315280,1,32,540,0,660,3.04,5.6,66.35,29.3,,,,,,,,,,,,,,,,,,,,,
2655-2857,2655,2857,566240,315950,566320,315280,1,48,683,0,977,3.27,1.93,53.16,46.26,,,,,,,,,,,,,,,,,,,,,
1329-2858,1329,2858,563550,313990,566080,314720,1,48,2914,0,977,2.79,0.08,218.63,47.98,,,,,,,,,,,,,,,,,,,,,
2856-2858,2856,2858,566260,314730,566080,314720,1,48,190,0,1730,2.43,0,14.25,48,,,,,,,,,,,,,,,,,,,,,
2661-2859,2661,2859,574660,310490,575020,312140,1,80,1750,0,1720,13.28,0.29,79.04,79.71,,,,,,,,,,,,,,,,,,,,,
2743-2859,2743,2859,574990,312710,575020,312140,1,48,550,0,1730,20.64,0,41.25,48,,,,,,,,,,,,,,,,,,,,,
2676-2860,2676,2860,552080,303590,552790,304340,1,48,1200,0,977,11.73,0.74,90.74,47.61,,,,,,,,,,,,,,,,,,,,,
2895-2860,2895,2860,554040,304730,552790,304340,1,80,1674,0,1730,2.68,0.14,75.47,79.85,,,,,,,,,,,,,,,,,,,,,
2862-2861,2862,2861,568270,306350,567840,305880,1,64,700,0,1720,16.08,0.06,39.43,63.9,,,,,,,,,,,,,,,,,,,,,
2855-2861,2855,2861,566890,305260,567840,305880,1,80,1500,0,1730,11.28,1.29,68.79,78.5,,,,,,,,,,,,,,,,,,,,,
2861-2862,2861,2862,567840,305880,568270,306350,1,64,700,0,1720,11.34,0.02,39.39,63.97,,,,,,,,,,,,,,,,,,,,,
2863-2862,2863,2862,569130,306510,568270,306350,1,48,900,0,1720,16.08,1.34,68.84,47.07,,,,,,,,,,,,,,,,,,,,,
2862-2863,2862,2863,568270,306350,569130,306510,1,48,900,0,1720,11.34,0.64,68.14,47.55,,,,,,,,,,,,,,,,,,,,,
2864-2863,2864,2863,569680,306620,569130,306510,1,64,600,0,1720,16.08,0.05,33.8,63.9,,,,,,,,,,,,,,,,,,,,,
2863-2864,2863,2864,569130,306510,569680,306620,1,64,600,0,1720,11.34,0.01,33.76,63.97,,,,,,,,,,,,,,,,,,,,,
2691-2864,2691,2864,574290,308230,569680,306620,1,96,5750,0,1730,15.99,3.55,219.17,94.45,,,,,,,,,,,,,,,,,,,,,
2728-2877,2728,2877,563250,315490,563160,315800,1,64,380,1.79,1369.58,73.98,15.76,37.13,36.84,,,,,,,,,,,,,,,,,,,,,
1328-2877,1328,2877,563120,315980,563160,315800,1,64,120,1.04,1369.58,56.75,8.28,15.03,28.75,Calibration,623,650.2256522,27.22565217,1.079047591,Pass Low,415,429.08,14.08,0.685371195,Pass Low,116,128.05,12.05,1.090843979,Pass Low,92,93.09565217,1.095652174,0.113891049,Pass Low
1328-2878,1328,2878,563120,315980,563110,316030,1,64,51,0,1730,57.92,0,2.87,64,Calibration,876,865.7,-10.3,-0.349032242,Pass Mid,631,643.56,12.56,0.497535982,Pass Low,141,125.04,-15.96,-1.38380347,Pass Low,104,97.1,-6.9,-0.688110291,Pass Low
2709-2878,2709,2878,563090,316240,563110,316030,1,64,204,0,1730,44.89,0,11.47,64,,,,,,,,,,,,,,,,,,,,,
2677-2880,2677,2880,559720,311290,559710,311470,1,48,184,0,1730,12.26,13.19,26.99,24.55,,,,,,,,,,,,,,,,,,,,,
2706-2880,2706,2880,559710,311760,559710,311470,1,80,316,0,1730,13.41,13.2,27.42,41.49,,,,,,,,,,,,,,,,,,,,,
2661-2881,2661,2881,574660,310490,574610,310070,1,80,190,0,1730,2.69,0,8.55,80,,,,,,,,,,,,,,,,,,,,,
2691-2881,2691,2881,574290,308230,574610,310070,1,80,2110,0,1730,5.63,0,94.95,80,,,,,,,,,,,,,,,,,,,,,
2808-2882,2808,2882,554730,313790,555410,313240,1,48,900,0,977,10.08,0.4,67.9,47.72,Validation,77.63787916,96.54652174,18.90864258,2.026145927,Pass Low,61.53852133,85.07,23.53147867,2.748429551,Pass Low,11.23920848,10.02,-1.21920848,-0.373955071,Pass Low,4.860149356,1.456521739,-3.403627617,-1.915194583,Pass Low
1337-2882,1337,2882,557130,312440,555410,313240,1,48,1900,0,977,12.53,1.36,143.86,47.55,,,,,,,,,,,,,,,,,,,,,
1224-2885,1224,2885,563510,318030,563940,317470,1,80,741,0,1730,49,6.67,40.02,66.66,Calibration,814.9682369,792.7234783,-22.24475866,-0.784587364,Pass Mid,662.3460815,637.75,-24.59608147,-0.964702038,Pass Low,120.968875,117.33,-3.638875025,-0.333365876,Pass Low,31.65328042,37.64347826,5.990197839,1.017652968,Pass Low
2505-2885,2505,2885,564210,317050,563940,317470,1,80,500,0,1730,51.5,4.88,27.38,65.75,,,,,,,,,,,,,,,,,,,,,
2846-2892,2846,2892,551080,304530,546580,304740,1,64,5600,0,1720,4.34,0,315,64,,,,,,,,,,,,,,,,,,,,,
2826-2893,2826,2893,546190,309930,546070,309920,2,64,90,0,3460,6.11,0.55,5.62,57.68,,,,,,,,,,,,,,,,,,,,,
2110-2893,2110,2893,539800,303010,546070,309920,1,56,9700,0,657.42,0,5.98,629.55,55.47,,,,,,,,,,,,,,,,,,,,,
2893-2894,2893,2894,546070,309920,546060,309970,1,64,90,0,1730,12.22,0,5.06,64,,,,,,,,,,,,,,,,,,,,,
2824-2894,2824,2894,545220,310650,546060,309970,1,64,1163,0,1730,15.29,0,65.42,64,,,,,,,,,,,,,,,,,,,,,
2670-2895,2670,2895,560280,307000,554040,304730,1,80,6526,0.17,749.67,6.18,15.49,309.16,75.99,Calibration,50.4172917,45.1826087,-5.234683003,-0.757140827,Pass Low,38.94315901,32.66,-6.283159011,-1.05009105,Pass Low,7.112460189,11.64,4.527539811,1.478591311,Pass Low,4.361672499,0.882608696,-3.479063803,-2.148495291,Pass Low
2860-2895,2860,2895,552790,304340,554040,304730,1,80,1674,0.4,749.67,15.29,16.34,91.67,65.74,,,,,,,,,,,,,,,,,,,,,
1346-2896,1346,2896,555000,319940,555080,319010,1,48,927,0.54,441.38,62.03,14.22,83.74,39.85,,,,,,,,,,,,,,,,,,,,,
1340-2896,1340,2896,557290,319130,555080,319010,1,96,2200,0.13,1879.36,40.66,2.71,85.21,92.94,Calibration,585.6666667,634.7482609,49.0815942,1.98691781,Pass Low,449.3805545,438.52,-10.86055447,-0.515447969,Pass Low,82.45277886,96.75,14.29722114,1.510407949,Pass Low,53.83333333,99.47826087,45.64492754,5.213387664,Pass Low
