Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed,Distance,Average_Q,Capacity,V_C,Delay,Total_Time,Net_Speed,CalValFlag,AllObs,AllMod,AllDiff,AllGEH,AllFlowTest,CarObs,CarMod,CarDiff,CarGEH,CarFlowTest,LGVObs,LGVMod,LGVDiff,LGVGEH,LGVFlowTest,HGVObs,HGVMod,HGVDiff,HGVGEH,HGVFlowTest
7049-1072,7049,1072,562250,319450,562240,319470,1,48,22,0,1980,41.42,1.55,3.2,24.74,Calibration,810,789.3321739,-20.66782609,-0.730870544,Pass Mid,707,686.37,-20.63,-0.781593606,Pass Mid,96,96.01,0.01,0.001020594,Pass Low,7,6.952173913,-0.047826087,-0.018107517,Pass Low
1028-1072,1028,1072,562090,319470,562240,319470,1,32,150,0.18,253.27,27.82,16.58,33.45,16.14,Calibration,77,70.39347826,-6.606521739,-0.769571069,Pass Low,73,66.8,-6.2,-0.741571621,Pass Low,4,3.55,-0.45,-0.231608256,Pass Low,0,0.043478261,0.043478261,0.294883912,Pass Low
2037-1073,2037,1073,562750,319720,562640,319530,1,40,241,0,1980,28.05,0,21.69,40,,,,,,,,,,,,,,,,,,,,,
2002-1073,2002,1073,562650,319300,562640,319530,1,40,236,0,1980,28.44,0,21.24,40,Calibration,545,562.783913,17.78391304,0.755639752,Pass Low,468,479.01,11.01,0.505970311,Pass Low,77,83.5,6.5,0.725589244,Pass Low,0,0.273913043,0.273913043,0.740152746,Pass Low
2146-1075,2146,1075,562000,319010,561950,318910,1,48,120,0.03,984.46,85.82,18.31,27.31,15.82,,,,,,,,,,,,,,,,,,,,,
2073-1075,2073,1075,561940,318810,561950,318910,1,48,106,0.06,601.06,14.26,9.96,17.91,21.3,Validation,138,83.63652174,-54.36347826,-5.164182369,Pass Low,128,79.25,-48.75,-4.788972556,Pass Low,8,4.33,-3.67,-1.478085388,Pass Low,2,0.056521739,-1.943478261,-1.916584769,Pass Low
1098-1075,1098,1075,561820,318800,561950,318910,1,32,179,0.01,974.92,49.57,8.36,28.5,22.61,Validation,323,475.37,152.37,7.626273227,Fail Low,275,406.49,131.49,7.1232466,Fail Low,48,68.88,20.88,2.731337646,Pass Low,0,0,0,0,Pass Low
1219-1081,1219,1081,560810,318820,561000,319070,2,64,310,0.1,977,39.2,9.28,26.71,41.78,,,,,,,,,,,,,,,,,,,,,
7035-1081,7035,1081,560980,319400,561000,319070,1,64,336,0,1856.95,11.32,1.09,19.99,60.5,,,,,,,,,,,,,,,,,,,,,
1102-1081,1102,1081,561340,318480,561000,319070,1,48,736,21.3,688.75,104.73,95.73,150.93,17.56,,,,,,,,,,,,,,,,,,,,,
1102-1083,1102,1083,561340,318480,561520,318590,1,48,220,0,1980,22.68,0,16.5,48,Calibration,239.8888889,441.19,201.3011111,10.90843531,Fail Low,213.9622907,377.11,163.1477093,9.490206844,Fail Low,25.25993156,64.08,38.82006844,5.808292606,Pass Low,0.666666667,0,-0.666666667,-1.154700538,Pass Low
2051-1083,2051,1083,561570,318620,561520,318590,1,32,60,0,1980,37.35,0,6.75,32,,,,,,,,,,,,,,,,,,,,,
3001-1086,3001,1086,562010,318070,562930,318160,2,96,930,0,3483,36.87,6.79,41.66,80.36,Calibration,1269,1357.86913,88.86913043,2.452148178,Pass Mid,1099,1124.65,25.65,0.769252917,Pass Mid,130,154.68,24.68,2.068624551,Pass Low,40,78.53913043,38.53913043,5.005944619,Pass Low
1224-1086,1224,1086,563510,318030,562930,318160,1,64,610,0,1980,67.79,8.64,42.96,51.12,,,,,,,,,,,,,,,,,,,,,
1118-1086,1118,1086,563230,318040,562930,318160,1,64,325,0,1720,45.61,1.92,20.2,57.91,Calibration,657.4213098,712.2491304,54.82782063,2.095115354,Pass Low,556.4503868,583.35,26.89961323,1.126799468,Pass Low,65.69334551,73.26,7.566654494,0.907787917,Pass Low,35.27757753,55.63913043,20.36155291,3.019979841,Pass Low
7500-1087,7500,1087,563260,318190,563310,318230,3,64,70,3.28,2100,44.48,14.11,18.05,13.96,,,,,,,,,,,,,,,,,,,,,
1094-1087,1094,1087,563170,318360,563310,318230,4,64,189,6.75,2600,62,16.9,27.53,24.72,Calibration,1536.693156,1578.731304,42.03814831,1.065123491,Pass Mid,1359.928848,1402.31,42.38115222,1.140399828,Pass Mid,160.5502984,158.53,-2.020298436,-0.159948632,Pass Low,16.21400982,17.89130435,1.677294525,0.406175104,Pass Low
7501-1088,7501,1088,563320,318240,563360,318220,3,64,52,4.43,2325,57.89,13.66,16.58,11.29,,,,,,,,,,,,,,,,,,,,,
7006-1088,7006,1088,563370,318280,563360,318220,3,64,70,5.8,1725,69.28,20.87,24.81,10.16,Calibration,1165.032744,1161.442609,-3.590135729,-0.105263217,Pass Mid,1017.069238,1020.73,3.660761946,0.114684781,Pass Mid,120.0730244,114.83,-5.243024384,-0.483785192,Pass Low,27.89048199,25.8826087,-2.007873291,-0.387229826,Pass Low
1088-1089,1088,1089,563360,318220,563370,318190,4,64,8,0,6400,39.7,3.43,3.88,7.42,,,,,,,,,,,,,,,,,,,,,
7007-1090,7007,1090,563330,317980,563300,317960,3,64,50,2.91,738.46,69.92,28.08,30.89,5.83,,,,,,,,,,,,,,,,,,,,,
2819-1090,2819,1090,563330,317920,563300,317960,2,64,60,1.34,3016.62,38.44,5.1,8.47,25.5,Calibration,969.1754481,1092.29087,123.1154215,3.834770099,Pass Mid,821.9385534,884.04,62.10144664,2.1263264,Pass Mid,97.03631205,159.59,62.55368795,5.522266045,Pass Low,50.20058268,48.66086957,-1.539713116,-0.218998588,Pass Low
7035-1092,7035,1092,560980,319400,560910,319630,1,64,241,0,1410.69,25.68,2.21,15.77,55.02,,,,,,,,,,,,,,,,,,,,,
5010-1092,5010,1092,560730,319690,560910,319630,1,64,180,0,1899.27,9.08,1.04,11.17,58.03,,,,,,,,,,,,,,,,,,,,,
2065-1092,2065,1092,561230,319940,560910,319630,1,48,712,0.01,1089.29,3.7,1.95,55.35,46.31,,,,,,,,,,,,,,,,,,,,,
7500-1094,7500,1094,563260,318190,563170,318360,4,64,197,8.89,1604.5,63.77,38.48,49.57,14.31,Calibration,1012.452539,987.9891304,-24.46340822,-0.773515488,Pass Mid,879.5966976,850.52,-29.07669759,-0.988604035,Pass Mid,103.8433095,116.53,12.68669045,1.208603491,Pass Low,29.01253152,20.93913043,-8.073401086,-1.615461288,Pass Low
1026-1094,1026,1094,562970,318280,563170,318360,2,30,500,5.27,1884.39,28.44,39.41,99.41,18.11,Calibration,512,529.2182609,17.21826087,0.75462883,Pass Low,460,480.02,20.02,0.923443915,Pass Low,47,44.02,-2.98,-0.441736053,Pass Low,5,5.17826087,0.17826087,0.079019491,Pass Low
7010-1094,7010,1094,563090,318430,563170,318360,4,48,103,6.66,2875.11,32.24,28.11,35.83,10.35,Calibration,1062,912.7256522,-149.2743478,-4.750581754,Pass Mid,969,820.65,-148.35,-4.959278481,Fail Mid,89,88.88,-0.12,-0.012724264,Pass Low,4,3.195652174,-0.804347826,-0.424056583,Pass Low
7009-1094,7009,1094,563220,318410,563170,318360,4,64,45,5.32,1593.87,37.01,45.27,47.8,3.39,Calibration,860,571.4891304,-288.5108696,-10.78408122,Fail Mid,785,496.09,-288.91,-11.41531109,Fail Mid,64,64.36,0.36,0.044936852,Pass Low,11,11.03913043,0.039130435,0.011787791,Pass Low
1129-1095,1129,1095,562200,319170,562230,319240,2,48,61,0.13,2330.63,38.28,2.42,7,31.39,,,,,,,,,,,,,,,,,,,,,
4002-1095,4002,1095,562240,319280,562230,319240,1,48,55,0,1980,59.56,2.24,6.37,31.09,,,,,,,,,,,,,,,,,,,,,
1095-1096,1095,1096,562230,319240,562350,319350,1,32,142,0,1664.47,4.32,1.13,17.11,29.89,,,,,,,,,,,,,,,,,,,,,
6004-1096,6004,1096,562390,319340,562350,319350,1,32,62,0,630.56,0,5.94,12.91,17.28,,,,,,,,,,,,,,,,,,,,,
1075-1098,1075,1098,561950,318910,561820,318800,1,32,179,0.03,1052.82,80.31,8.81,28.95,22.26,Validation,622,835.41,213.41,7.905673806,Fail Low,565,760.42,195.42,7.591144299,Fail Low,55,74.99,19.99,2.479549714,Pass Low,2,0,-2,-2,Pass Low
5013-1098,5013,1098,561690,318710,561820,318800,1,32,150,0,1103.73,42.17,2.82,19.69,27.42,,,,,,,,,,,,,,,,,,,,,
1137-1098,1137,1098,561760,318870,561820,318800,1,30,100,0.01,516.82,4.92,7.74,19.74,18.23,,,,,,,,,,,,,,,,,,,,,
1081-1102,1081,1102,561000,319070,561340,318480,1,48,736,0,1685.77,25.65,3.42,58.62,45.2,,,,,,,,,,,,,,,,,,,,,
1083-1102,1083,1102,561520,318590,561340,318480,1,48,220,0,1911.44,38.69,1.54,18.04,43.91,Calibration,460.3333333,729.51,269.1766667,11.03589393,Fail Low,410.6326916,655.25,244.6173084,10.59613484,Fail Low,48.47841951,74.26,25.78158049,3.29104842,Pass Low,1.222222222,0,-1.222222222,-1.56347192,Pass Low
1138-1102,1138,1102,561270,318390,561340,318480,1,30,158,0.04,398.79,10.16,9.89,28.85,19.72,,,,,,,,,,,,,,,,,,,,,
7013-1107,7013,1107,565110,320250,565160,320240,2,40,45,0.11,1292.73,64.37,8.58,12.63,12.83,,,,,,,,,,,,,,,,,,,,,
7012-1107,7012,1107,565280,320220,565160,320240,2,40,120,0.05,1326.73,57.81,9.15,19.95,21.65,Calibration,730,749.4304348,19.43043478,0.71441447,Pass Mid,639,659.11,20.11,0.789353103,Pass Low,91,89.09,-1.91,-0.201281364,Pass Low,0,1.230434783,1.230434783,1.568715897,Pass Low
2026-1107,2026,1107,565100,320070,565160,320240,1,48,183,0.06,852.62,17.34,9.3,23.02,28.62,,,,,,,,,,,,,,,,,,,,,
1111-1108,1111,1108,565330,320170,565320,320210,2,48,37,0,3431.88,57.03,1.22,3.99,33.35,,,,,,,,,,,,,,,,,,,,,
7012-1108,7012,1108,565280,320220,565320,320210,2,40,35,0.65,1198.51,64.64,7.55,10.7,11.78,,,,,,,,,,,,,,,,,,,,,
1108-1109,1108,1109,565320,320210,565330,320230,2,32,45,0,3900,50.38,1.89,6.96,23.29,,,,,,,,,,,,,,,,,,,,,
7015-1110,7015,1110,565360,320220,565370,320190,2,48,36,0,3200,61.44,1.46,4.16,31.18,,,,,,,,,,,,,,,,,,,,,
1204-1110,1204,1110,566250,320000,565370,320190,2,80,910,0.37,790.26,42.67,8.34,49.29,66.46,Calibration,288,329.5830435,41.58304348,2.366375109,Pass Low,249,300.17,51.17,3.087998015,Pass Low,37,25.1,-11.9,-2.135581545,Pass Low,2,4.313043478,2.313043478,1.301905327,Pass Low
1110-1111,1110,1111,565370,320190,565330,320170,2,48,46,0,3400,54.78,1.02,4.47,37.09,,,,,,,,,,,,,,,,,,,,,
7016-1111,7016,1111,565230,319970,565330,320170,3,96,219,0.38,2025.69,80.52,8.37,16.58,47.54,Calibration,1574,1599.582609,25.5826087,0.642221621,Pass Mid,1346,1376.11,30.11,0.816155512,Pass Mid,203,199.19,-3.81,-0.268673195,Pass Low,25,24.2826087,-0.717391304,-0.144518772,Pass Low
2146-1112,2146,1112,562000,319010,562150,319040,1,48,132,0,1980,25.38,0,9.9,48,,,,,,,,,,,,,,,,,,,,,
7017-1112,7017,1112,562180,319050,562150,319040,1,48,58,0,1980,42.47,0,4.35,48,Validation,675,832.9373913,157.9373913,5.751859951,Fail Low,611,760.31,149.31,5.702116312,Fail Low,64,72.61,8.61,1.04178213,Pass Low,0,0.017391304,0.017391304,0.186500962,Pass Low
7018-1113,7018,1113,562180,319060,562190,319120,2,48,60,0,2500,38.92,0,4.5,48,Validation,901,940.6834783,39.68347826,1.307727429,Pass Mid,787,834.72,47.72,1.675820491,Pass Mid,109,97.82,-11.18,-1.099412156,Pass Low,5,8.143478261,3.143478261,1.226225388,Pass Low
1129-1113,1129,1113,562200,319170,562190,319120,1,48,42,0,1980,61.8,0,3.15,48,,,,,,,,,,,,,,,,,,,,,
2002-1114,2002,1114,562650,319300,562240,319090,1,40,454,0,1980,24.94,0,40.86,40,Calibration,486,493.593913,7.593913043,0.343129122,Pass Low,448,454.93,6.93,0.32615286,Pass Low,38,38.49,0.49,0.079233483,Pass Low,0,0.173913043,0.173913043,0.589767825,Pass Low
7021-1114,7021,1114,562220,319070,562240,319090,1,48,28,0,1980,24.91,0,2.1,48,Validation,526,492.9752174,-33.02478261,-1.463097117,Pass Low,450,420.16,-29.84,-1.430586949,Pass Low,76,72.55,-3.45,-0.400311222,Pass Low,0,0.265217391,0.265217391,0.728309538,Pass Low
1050-1115,1050,1115,562300,319010,562280,319020,2,48,20,0,3960,26,0,1.5,48,,,,,,,,,,,,,,,,,,,,,
7030-1115,7030,1115,562250,319030,562280,319020,1,48,28,0,1980,47.61,0,2.1,48,,,,,,,,,,,,,,,,,,,,,
7028-1116,7028,1116,562190,319010,562170,318990,2,48,24,0,3200,10.32,0,1.8,48,,,,,,,,,,,,,,,,,,,,,
7027-1116,7027,1116,562190,318920,562170,318990,3,48,72,0,4800,4.01,0,5.4,48,,,,,,,,,,,,,,,,,,,,,
1118-1117,1118,1117,563230,318040,563260,318170,3,64,105,2.19,2925,41.19,7.57,13.47,28.06,,,,,,,,,,,,,,,,,,,,,
1086-1117,1086,1117,562930,318160,563260,318170,3,64,331,4.65,1125,66.87,27.05,45.67,26.09,Calibration,737.2568404,718.2230435,-19.03379694,-0.705565482,Pass Mid,635.7091498,617.88,-17.82914981,-0.712144328,Pass Low,75.05046598,74.13,-0.920465976,-0.106577802,Pass Low,26.49722464,26.21304348,-0.284181162,-0.055355741,Pass Low
1119-1118,1119,1118,563240,317990,563230,318040,4,64,48,0,6680,29.78,0.95,3.65,47.33,,,,,,,,,,,,,,,,,,,,,
1090-1119,1090,1119,563300,317960,563240,317990,4,64,69,0,6680,25.09,0.59,4.47,55.58,,,,,,,,,,,,,,,,,,,,,
5015-1119,5015,1119,563130,317880,563240,317990,1,30,165,0.32,1140.63,37.85,7.87,27.67,21.47,Calibration,415.0453802,416.6495652,1.604184993,0.078666063,Pass Low,360.8364926,362.06,1.223507404,0.064355185,Pass Low,42.59958649,43.02,0.420413509,0.064254729,Pass Low,11.60930114,11.56956522,-0.039735919,-0.011672185,Pass Low
1148-1120,1148,1120,562290,320670,562530,320700,1,32,244,0.04,743.66,13.84,9.88,37.33,23.53,,,,,,,,,,,,,,,,,,,,,
2034-1120,2034,1120,562440,320830,562530,320700,1,30,150,0.04,807.42,19.15,8.71,26.71,20.22,,,,,,,,,,,,,,,,,,,,,
2204-1120,2204,1120,562650,320970,562530,320700,1,30,320,0.04,874.96,26.14,7.57,45.97,25.06,,,,,,,,,,,,,,,,,,,,,
1015-1120,1015,1120,562570,320490,562530,320700,1,48,204,0.03,965.89,57.61,10.28,25.58,28.71,Validation,400,552.5,152.5,6.987991199,Fail Low,361,500.95,139.95,6.741349814,Fail Low,39,51.55,12.55,1.865153143,Pass Low,0,0,0,0,Pass Low
1061-1124,1061,1124,561820,319820,561850,319680,1,48,147,0.03,782.94,40.49,8.59,19.61,26.99,Calibration,294,316.9334783,22.93347826,1.312163532,Pass Low,276,299.27,23.27,1.372067628,Pass Low,18,17.62,-0.38,-0.090043348,Pass Low,0,0.043478261,0.043478261,0.294883912,Pass Low
7031-1124,7031,1124,561900,319700,561850,319680,1,48,53,0,990,22.52,7.03,11.01,17.34,Calibration,220,218.8673913,-1.132608696,-0.076458933,Pass Low,200,198.77,-1.23,-0.087108166,Pass Low,20,19.98,-0.02,-0.004473254,Pass Low,0,0.117391304,0.117391304,0.484543712,Pass Low
1127-1124,1127,1124,561860,319650,561850,319680,1,48,35,0,988.82,12.47,7.97,10.6,11.89,,,,,,,,,,,,,,,,,,,,,
2122-1127,2122,1127,561780,319620,561860,319650,1,32,62,0,1328.23,0,3.1,10.07,22.15,,,,,,,,,,,,,,,,,,,,,
1124-1127,1124,1127,561850,319680,561860,319650,1,48,35,0,1580.84,13.95,1.32,3.95,31.91,,,,,,,,,,,,,,,,,,,,,
7502-1127,7502,1127,561890,319550,561860,319650,1,32,100,0.03,491.98,27.92,8.28,19.53,18.44,,,,,,,,,,,,,,,,,,,,,
1028-1128,1028,1128,562090,319470,562010,319500,1,32,84,0,1980,3.01,0,9.45,32,,,,,,,,,,,,,,,,,,,,,
2797-1128,2797,1128,562020,319420,562010,319500,1,16,81,0,1980,3.56,0,18.23,16,,,,,,,,,,,,,,,,,,,,,
1095-1129,1095,1129,562230,319240,562200,319170,1,48,61,0,2271.17,51.92,1.65,6.22,35.29,,,,,,,,,,,,,,,,,,,,,
1113-1129,1113,1129,562190,319120,562200,319170,1,48,42,0,2363.08,41.18,1.29,4.44,34.02,,,,,,,,,,,,,,,,,,,,,
2797-1129,2797,1129,562020,319420,562200,319170,1,16,333,0.35,126.44,35.11,36.06,110.99,10.8,,,,,,,,,,,,,,,,,,,,,
4000-1130,4000,1130,562250,319430,562250,319320,1,48,120,0,1980,59.56,0,9,48,,,,,,,,,,,,,,,,,,,,,
4002-1130,4002,1130,562240,319280,562250,319320,1,48,40,0,1980,41.42,0,3,48,,,,,,,,,,,,,,,,,,,,,
4000-1132,4000,1132,562250,319430,562430,319430,1,32,172,0.01,429.56,7.69,7.9,27.25,22.72,,,,,,,,,,,,,,,,,,,,,
1133-1132,1133,1132,562460,319520,562430,319430,1,48,93,0,892.13,12.6,4.31,11.28,29.67,,,,,,,,,,,,,,,,,,,,,
2001-1132,2001,1132,562470,319370,562430,319430,1,32,79,0.01,563.61,13.93,6.9,15.79,18.02,,,,,,,,,,,,,,,,,,,,,
1096-1132,1096,1132,562350,319350,562430,319430,1,32,147,0,1990,2.85,0.93,17.47,30.3,,,,,,,,,,,,,,,,,,,,,
1142-1133,1142,1133,562510,319530,562460,319520,1,30,100,0,1085.52,8.77,4.84,16.84,21.38,,,,,,,,,,,,,,,,,,,,,
1132-1133,1132,1133,562430,319430,562460,319520,1,48,93,0,799.45,16.91,5.59,12.57,26.64,,,,,,,,,,,,,,,,,,,,,
5006-1133,5006,1133,562260,319540,562460,319520,1,48,206,0,947.02,5.96,2.02,17.47,42.45,,,,,,,,,,,,,,,,,,,,,
1066-1135,1066,1135,561970,319700,562050,319690,2,48,77,0,3560.18,11.47,0.79,6.56,42.24,,,,,,,,,,,,,,,,,,,,,
1067-1135,1067,1135,562110,319690,562050,319690,1,48,54,0,1140.52,20.4,1.98,6.03,32.23,Calibration,215,228.3226087,13.3226087,0.894837818,Pass Low,192,204.97,12.97,0.920610937,Pass Low,23,23.07,0.07,0.014584916,Pass Low,0,0.282608696,0.282608696,0.751809412,Pass Low
1136-1135,1136,1135,562050,319640,562050,319690,1,30,100,0.05,506.63,19.05,8.16,20.16,17.85,,,,,,,,,,,,,,,,,,,,,
1135-1136,1135,1136,562050,319690,562050,319640,1,30,100,0,1250,3.91,0,12,30,,,,,,,,,,,,,,,,,,,,,
1098-1137,1098,1137,561820,318800,561760,318870,1,30,100,0,1250,3.87,0,12,30,,,,,,,,,,,,,,,,,,,,,
1102-1138,1102,1138,561340,318480,561270,318390,1,30,158,0,1250,3.36,0,18.96,30,,,,,,,,,,,,,,,,,,,,,
1146-1139,1146,1139,562040,320710,561980,320690,1,32,73,0,1334.33,6.09,2.26,10.48,25.09,,,,,,,,,,,,,,,,,,,,,
1011-1139,1011,1139,561920,320660,561980,320690,1,32,64,0,1834.98,10.09,1.09,8.29,27.79,Validation,201,181.21,-19.79,-1.431560706,Pass Low,175,176.89,1.89,0.142486376,Pass Low,26,4.32,-21.68,-5.568133987,Pass Low,0,0,0,0,Pass Low
1140-1139,1140,1139,562040,320820,561980,320690,1,30,148,0,640.15,6.54,6.18,23.94,22.26,,,,,,,,,,,,,,,,,,,,,
1139-1140,1139,1140,561980,320690,562040,320820,1,30,148,0,1250,6.96,0,17.76,30,,,,,,,,,,,,,,,,,,,,,
1133-1142,1133,1142,562460,319520,562510,319530,1,30,100,0,1250,12.65,0,12,30,,,,,,,,,,,,,,,,,,,,,
1139-1146,1139,1146,561980,320690,562040,320710,1,32,73,0,1293.47,10.5,2.48,10.7,24.57,,,,,,,,,,,,,,,,,,,,,
1148-1146,1148,1146,562290,320670,562040,320710,1,32,248,0,1875.47,4.73,1.01,28.91,30.89,,,,,,,,,,,,,,,,,,,,,
1147-1146,1147,1146,562000,320590,562040,320710,1,30,124,0,629.46,2.11,6.1,20.98,21.27,,,,,,,,,,,,,,,,,,,,,
1146-1147,1146,1147,562040,320710,562000,320590,1,30,124,0,1250,4.14,0,14.88,30,,,,,,,,,,,,,,,,,,,,,
1146-1148,1146,1148,562040,320710,562290,320670,1,32,248,0,1570.91,6.67,1.64,29.54,30.22,,,,,,,,,,,,,,,,,,,,,
1120-1148,1120,1148,562530,320700,562290,320670,1,32,244,0,1534.9,6.9,1.26,28.71,30.6,,,,,,,,,,,,,,,,,,,,,
1149-1148,1149,1148,562330,320600,562290,320670,1,30,115,0,597.89,2.1,6.3,20.1,20.6,,,,,,,,,,,,,,,,,,,,,
1148-1149,1148,1149,562290,320670,562330,320600,1,30,115,0,1250,2.54,0,13.8,30,,,,,,,,,,,,,,,,,,,,,
1005-1201,1005,1201,564550,322400,564550,322690,1,48,299,0,1250,34.38,0,22.42,48,Calibration,351,414.343913,63.34391304,3.238109791,Pass Low,312,328.64,16.64,0.929739525,Pass Low,39,78.43,39.43,5.145792202,Pass Low,0,7.273913043,7.273913043,3.814161256,Pass Low
1215-1202,1215,1202,566780,323000,566790,323030,1,80,38,0,1250,61.52,0,1.71,80,Calibration,766,751.9652174,-14.03478261,-0.509436171,Pass Mid,672,659.28,-12.72,-0.493023256,Pass Low,90,88.82,-1.18,-0.124792636,Pass Low,4,3.865217391,-0.134782609,-0.067966278,Pass Low
1216-1203,1216,1203,566800,322980,566970,323020,1,80,179,0,1250,50.27,0,8.05,80,Calibration,620,606.6791304,-13.32086957,-0.537875899,Pass Low,552,541.64,-10.36,-0.443034513,Pass Low,56,53,-3,-0.406371277,Pass Low,12,12.03913043,0.039130435,0.011286786,Pass Low
1321-1204,1321,1204,568930,319620,566250,320000,1,80,2689,0,1730,19.49,5.54,126.55,76.5,,,,,,,,,,,,,,,,,,,,,
1110-1204,1110,1204,565370,320190,566250,320000,1,80,910,0,1730,25.48,0,40.95,80,Calibration,403,433.673913,30.67391304,1.499705782,Pass Low,360,397.88,37.88,1.945918939,Pass Low,41,33.32,-7.68,-1.259863133,Pass Low,2,2.473913043,0.473913043,0.316861804,Pass Low
2819-1206,2819,1206,563330,317920,563310,317700,1,64,220,0,1726.9,78.43,9.35,21.72,36.46,,,,,,,,,,,,,,,,,,,,,
2737-1206,2737,1206,563410,317670,563310,317700,1,30,100,0.49,112.2,40.67,44.87,56.87,6.33,,,,,,,,,,,,,,,,,,,,,
2506-1206,2506,1206,563120,317060,563310,317700,1,64,681,0,1717.17,65.45,10,48.3,50.76,,,,,,,,,,,,,,,,,,,,,
1221-1208,1221,1208,560680,318630,560380,318230,1,96,470,0,1730,72.37,0,17.63,96,,,,,,,,,,,,,,,,,,,,,
1338-1208,1338,1208,557340,317090,560380,318230,1,96,3300,0,1730,55.57,23.04,146.79,80.93,,,,,,,,,,,,,,,,,,,,,
1230-1209,1230,1209,560580,318840,560330,318990,2,96,290,0,2500,42.69,0.81,11.69,89.33,,,,,,,,,,,,,,,,,,,,,
1340-1209,1340,1209,557290,319130,560330,318990,1,96,3090,0,1730,46.92,22.68,138.55,80.29,Validation,619.1666667,737.446087,118.2794203,4.54146778,Fail Low,524.5703443,586.86,62.28965571,2.642346718,Pass Low,61.92965571,93.46,31.53034429,3.577112992,Pass Low,32.66666667,57.12608696,24.45942029,3.650400477,Pass Low
5010-1210,5010,1210,560730,319690,560300,319920,1,64,514,0,1980,11.25,0,28.91,64,Calibration,204.9642857,216.8465217,11.88223602,0.81819029,Pass Low,180.7502919,201.17,20.41970812,1.477672398,Pass Low,21.33899384,15.62,-5.718993838,-1.330376475,Pass Low,2.875,0.056521739,-2.818478261,-2.328000813,Pass Low
1342-1210,1342,1210,560170,320000,560300,319920,1,64,151,0,1980,6.1,0,8.49,64,,,,,,,,,,,,,,,,,,,,,
2068-1211,2068,1211,561150,320460,560380,320570,1,30,300,0,797.39,4.7,5.38,41.38,26.1,,,,,,,,,,,,,,,,,,,,,
2067-1211,2067,1211,561160,320360,560380,320570,1,48,806,0,797.88,4.48,5.37,65.82,44.08,Calibration,53.46428571,26.7626087,-26.70167702,-4.215931499,Pass Low,47.81888962,16.43,-31.38888962,-5.538066132,Pass Low,5.64539609,3.45,-2.19539609,-1.029478014,Pass Low,0,6.882608696,6.882608696,3.710150589,Pass Low
1343-1211,1343,1211,559550,320230,560380,320570,1,48,1048,0,1600,0.4,1.13,79.73,47.32,,,,,,,,,,,,,,,,,,,,,
1029-1212,1029,1212,561850,320710,561510,320830,1,30,359,0,1250,2.63,0,43.08,30,,,,,,,,,,,,,,,,,,,,,
1008-1213,1008,1213,562050,321300,561620,321450,1,30,465,0,1250,17.07,0,55.8,30,,,,,,,,,,,,,,,,,,,,,
1217-1214,1217,1214,566770,322950,566740,322980,2,48,44,0,3830,42.32,0.54,3.84,41.23,,,,,,,,,,,,,,,,,,,,,
1006-1214,1006,1214,565600,322630,566740,322980,1,80,1193,0.55,1250,65.38,17.56,71.24,60.28,Calibration,702,805.5678261,103.5678261,3.772258346,Pass Mid,642,714.52,72.52,2.784579956,Pass Low,54,85.1,31.1,3.729166909,Pass Low,6,5.947826087,-0.052173913,-0.021346367,Pass Low
1214-1215,1214,1215,566740,322980,566780,323000,2,48,56,0,3832.57,42.46,0.82,5.02,40.19,,,,,,,,,,,,,,,,,,,,,
1202-1215,1202,1215,566790,323030,566780,323000,2,80,38,0.2,1669.16,38.11,5.1,6.81,20.09,Calibration,611,616.9769565,5.976956522,0.241212598,Pass Low,534,540,6,0.258919111,Pass Low,73,73.09,0.09,0.010530458,Pass Low,4,3.886956522,-0.113043478,-0.05692536,Pass Low
1215-1216,1215,1216,566780,323000,566800,322980,2,48,35,0,3839.89,38.92,0.77,3.39,37.14,,,,,,,,,,,,,,,,,,,,,
1203-1216,1203,1216,566970,323020,566800,322980,1,80,179,0.35,1250,51.93,7.91,15.97,40.35,Calibration,617,622.9426087,5.942608696,0.238666432,Pass Low,528,531.2,3.2,0.1390516,Pass Low,76,76.16,0.16,0.018343607,Pass Low,13,15.5826087,2.582608696,0.683160386,Pass Low
1216-1217,1216,1217,566800,322980,566770,322950,2,48,52,0,3750,40.41,0.59,4.49,41.73,,,,,,,,,,,,,,,,,,,,,
1010-1217,1010,1217,566290,322150,566770,322950,2,96,934,0.25,1980,57.13,14.89,49.91,67.37,,,,,,,,,,,,,,,,,,,,,
1235-1218,1235,1218,560680,318710,560740,318780,2,48,100,0,3200,33.22,0.84,8.34,43.15,,,,,,,,,,,,,,,,,,,,,
1230-1218,1230,1218,560580,318840,560740,318780,2,80,163,0.44,1430.03,56.76,6.88,14.21,41.29,Calibration,631,737.446087,106.446087,4.069404424,Fail Low,490,586.86,96.86,4.174263303,Pass Low,83,93.46,10.46,1.113585442,Pass Low,58,57.12608696,-0.873913043,-0.115185112,Pass Low
1236-1219,1236,1219,560760,318790,560810,318820,1,48,70,0,1980,25.18,0,5.25,48,Calibration,472,478.1,6.1,0.279872466,Pass Low,375,390.71,15.71,0.802895499,Pass Low,76,74.69,-1.31,-0.150919055,Pass Low,21,12.7,-8.3,-2.021985979,Pass Low
1081-1219,1081,1219,561000,319070,560810,318820,1,64,310,0,977,61.7,3.94,21.37,52.21,,,,,,,,,,,,,,,,,,,,,
