Reference,A_Node,B_Node,A_Node_X,A_Node_Y,B_Node_X,B_Node_Y,Lanes,FF_Speed (kph),Distance (m),Average_Q (PCUs),Capacity (PCUs),V_C (%),Delay (s),Total_Time (s),Net_Speed_kph (kph),Actual_Flow_Total (PCUs),Demand_Flow_Total (PCUs),Capacity_Indices,Fixed_Flow (PCUs),Actual_Flow_UC1 (PCUs),Actual_Flow_UC2 (PCUs),Actual_Flow_UC3 (PCUs),Actual_Flow_UC4 (PCUs),Actual_Flow_UC5 (PCUs),Actual_Flow_UC6 (PCUs),Actual_Flow_UC7 (PCUs),Actual_Flow_UC8 (PCUs),Actual_Flow_UC9 (PCUs),Actual_Flow_UC10 (PCUs),Actual_Flow_%_HGV (%),Demand_Flow_UC1 (PCUs),Demand_Flow_UC2 (PCUs),Demand_Flow_UC3 (PCUs),Demand_Flow_UC4 (PCUs),Demand_Flow_UC5 (PCUs),Demand_Flow_UC6 (PCUs),Demand_Flow_UC7 (PCUs),Demand_Flow_UC8 (PCUs),Demand_Flow_UC9 (PCUs),Demand_Flow_UC10 (PCUs),Demand_Flow_%_HGV (%),Car_Veh_Actual_Tot,LGV_Veh_Actual_Tot,HGV_Veh_Actual_Tot,Car_PCU_Actual_Tot,LGV_PCU_Actual_Tot,HGV_PCU_Actual_Tot,Car_Veh_Demand_Tot,LGV_Veh_Demand_Tot,HGV_Veh_Demand_Tot,Car_PCU_Demand_Tot,LGV_PCU_Demand_Tot,HGV_PCU_Demand_Tot,Fixed_Tot,Fixed_PCU_Tot,Period,wkt_geom
2611-2763,2611,2763,57832,30985,57611,31194,1,96,3000,0,1730,31.44,5.04,117.54,91.88,543.91,543.91,17,0,198.15,4.4,14.9,6.1,8.99,139.12,52.89,28.82,37.81,52.74,0.096964571,198.15,4.4,14.9,6.1,8.99,139.12,52.89,28.82,37.81,52.74,9.696457134,453.37,37.81,22.93043478,453.37,37.81,52.74,453.37,37.81,22.93043478,453.37,37.81,52.74,0,0,PM,"LineString (57832 30985, 57611 31194)"
2750-2763,2750,2763,57581,31306,57611,31194,1,96,1200,0,1730,29.04,1.65,46.65,92.6,502.34,506.55,17,0,275.29,0,8.86,1.93,3.88,74.33,17.49,14.23,64.51,41.82,0.083250388,277.6,0,8.93,1.94,3.92,74.95,17.64,14.35,65.05,42.17,8.324943244,396.01,64.51,18.1826087,396.01,64.51,41.82,399.33,65.05,18.33478261,399.33,65.05,42.17,0,0,PM,"LineString (57581 31306, 57611 31194)"
2765-2764,2765,2764,56135,31107,56176,31119,1,48,450,0,977,22.13,3.49,37.24,43.5,216.26,217.5,35,0,65.34,1.29,4.22,6.86,3.2,26.95,66.9,12.13,21.4,7.97,0.036853787,65.72,1.3,4.25,6.9,3.22,27.1,67.28,12.2,21.52,8.01,3.682758621,186.89,21.4,3.465217391,186.89,21.4,7.97,187.97,21.52,3.482608696,187.97,21.52,8.01,0,0,PM,"LineString (56135 31107, 56176 31119)"
2850-2764,2850,2764,56165,31127,56176,31119,1,48,130,0.02,503.43,8.74,7.61,17.36,26.96,44.01,44.19,0,0,19.68,0,2.06,0.12,0.38,17.49,1.15,1.54,1.45,0.14,0.003181095,19.76,0,2.06,0.12,0.39,17.56,1.16,1.55,1.45,0.14,0.316813759,42.42,1.45,0.060869565,42.42,1.45,0.14,42.6,1.45,0.060869565,42.6,1.45,0.14,0,0,PM,"LineString (56165 31127, 56176 31119)"
1336-2764,1336,2764,56189,31112,56176,31119,1,48,150,0,1729.99,19.28,1.29,12.54,43.07,333.46,334.23,0,0,193.21,0.33,18.1,1.99,1.72,82.38,15.15,5.43,12.82,2.34,0.007017333,193.66,0.33,18.14,2,1.73,82.57,15.19,5.44,12.85,2.34,0.700116686,318.31,12.82,1.017391304,318.31,12.82,2.34,319.06,12.85,1.017391304,319.06,12.85,2.34,0,0,PM,"LineString (56189 31112, 56176 31119)"
2677-2765,2677,2765,55972,31129,56135,31107,1,64,1700,0.01,977,11.88,3.69,99.31,61.62,116.07,118.14,34,0,61.8,0.37,2.56,1.48,0.89,22.39,13.94,2.8,8.97,0.87,0.007495477,62.9,0.37,2.6,1.51,0.9,22.79,14.19,2.85,9.13,0.89,0.753343491,106.23,8.97,0.37826087,106.23,8.97,0.87,108.11,9.13,0.386956522,108.11,9.13,0.89,0,0,PM,"LineString (55972 31129, 56135 31107)"
2764-2765,2764,2765,56176,31119,56135,31107,1,48,450,0,977,38.35,6.76,40.51,39.99,374.73,375.66,35,0,211.76,0.33,20.05,2.11,2.08,98.93,16.29,6.85,13.99,2.36,0.006297868,212.28,0.33,20.1,2.12,2.08,99.17,16.33,6.86,14.03,2.36,0.628227653,358.4,13.99,1.026086957,358.4,13.99,2.36,359.27,14.03,1.026086957,359.27,14.03,2.36,0,0,PM,"LineString (56176 31119, 56135 31107)"
2766-2765,2766,2765,56137,31083,56135,31107,1,48,280,0.05,555.77,29.81,7.93,28.93,34.84,165.65,165.65,0,0,33.01,0.92,3.81,6.26,2.85,22.54,60.44,10.98,17.06,7.77,0.046906127,33.01,0.92,3.81,6.26,2.85,22.54,60.44,10.98,17.06,7.77,4.690612738,140.81,17.06,3.37826087,140.81,17.06,7.77,140.81,17.06,3.37826087,140.81,17.06,7.77,0,0,PM,"LineString (56137 31083, 56135 31107)"
2765-2766,2765,2766,56135,31107,56137,31083,1,48,280,0,1250,19.02,0,21,48,237.71,239.01,0,0,117.89,0.31,14.72,1.03,1.35,76.49,11.12,5.03,8,1.76,0.00740398,118.54,0.32,14.8,1.04,1.35,76.91,11.18,5.06,8.04,1.77,0.740554789,227.94,8,0.765217391,227.94,8,1.76,229.2,8.04,0.769565217,229.2,8.04,1.77,0,0,PM,"LineString (56135 31107, 56137 31083)"
1344-2767,1344,2767,55901,32030,55897,32054,1,32,230,0,1250,10.61,0,25.88,32,132.58,136.12,0,0,58.45,0.35,7.79,0.24,0.49,45.33,3.75,1.71,14.47,0,0,60.01,0.36,8,0.25,0.5,46.54,3.85,1.75,14.86,0,0,118.11,14.47,0,118.11,14.47,0,121.26,14.86,0,121.26,14.86,0,0,0,PM,"LineString (55901 32030, 55897 32054)"
1341-2768,1341,2768,55499,31901,55195,31912,1,96,3100,0,1670.01,52.27,29.15,145.4,76.76,872.92,904.52,8,0,253.05,2.03,25.57,6.28,7.66,221.68,56.23,30.35,106.1,163.97,0.18784081,262.21,2.11,26.49,6.51,7.94,229.71,58.26,31.45,109.94,169.9,18.78344315,602.85,106.1,71.29130435,602.85,106.1,163.97,624.68,109.94,73.86956522,624.68,109.94,169.9,0,0,PM,"LineString (55499 31901, 55195 31912)"
2769-2768,2769,2768,55209,31889,55195,31912,1,48,220,0.11,815.84,7.9,7.76,24.26,32.65,64.46,64.46,0,0,19.15,0.44,1.69,2.02,0.74,15.25,17.61,2.79,3.83,0.95,0.014737822,19.15,0.44,1.69,2.02,0.74,15.25,17.61,2.79,3.83,0.95,1.473782191,59.69,3.83,0.413043478,59.69,3.83,0.95,59.69,3.83,0.413043478,59.69,3.83,0.95,0,0,PM,"LineString (55209 31889, 55195 31912)"
1347-2768,1347,2768,55030,31995,55195,31912,1,96,1911,0.01,1742,26.83,7.75,79.41,86.64,581.93,581.93,8,0,132.09,0.25,16.68,4.63,8.88,141.56,37.26,22.46,89.76,128.35,0.220559174,132.09,0.25,16.68,4.63,8.88,141.56,37.26,22.46,89.76,128.35,22.05591738,363.81,89.76,55.80434783,363.81,89.76,128.35,363.81,89.76,55.80434783,363.81,89.76,128.35,0,0,PM,"LineString (55030 31995, 55195 31912)"
2768-2769,2768,2769,55195,31912,55209,31889,1,48,220,0,1250,15.56,0,16.5,48,194.52,201.24,0,0,92.15,0,7.24,0.99,1.55,64,8.95,5.64,9.8,4.2,0.02159161,95.34,0,7.49,1.02,1.61,66.21,9.26,5.84,10.13,4.34,2.156628901,180.52,9.8,1.826086957,180.52,9.8,4.2,186.77,10.13,1.886956522,186.77,10.13,4.34,0,0,PM,"LineString (55195 31912, 55209 31889)"
1309-2770,1309,2770,54811,32108,54788,32123,1,48,250,0,1250,1.19,0,18.75,48,14.93,15.23,0,0,3.74,0.01,0.38,0.07,0.15,3.12,0.57,0.46,2.82,3.62,0.242464836,3.81,0.01,0.39,0.07,0.15,3.18,0.58,0.46,2.87,3.7,24.29415627,8.5,2.82,1.573913043,8.5,2.82,3.62,8.65,2.87,1.608695652,8.65,2.87,3.7,0,0,PM,"LineString (54811 32108, 54788 32123)"
2799-2771,2799,2771,56289,31511,56286,31529,1,48,220,0,1647.65,1.8,1.11,17.61,44.97,29.64,29.7,0,0,6.13,0.69,0.65,0.9,0.26,4.34,9.29,0.8,6.19,0.38,0.012820513,6.14,0.69,0.66,0.9,0.26,4.35,9.31,0.8,6.21,0.38,1.279461279,23.06,6.19,0.165217391,23.06,6.19,0.38,23.11,6.21,0.165217391,23.11,6.21,0.38,0,0,PM,"LineString (56289 31511, 56286 31529)"
2772-2771,2772,2771,56273,31527,56286,31529,1,30,150,0,676.35,8.97,5.97,23.97,22.53,60.67,60.67,0,0,27.61,0.14,3,0.22,0.85,16.33,2.51,2.72,4.79,2.5,0.041206527,27.61,0.14,3,0.22,0.85,16.33,2.51,2.72,4.79,2.5,4.120652711,53.38,4.79,1.086956522,53.38,4.79,2.5,53.38,4.79,1.086956522,53.38,4.79,2.5,0,0,PM,"LineString (56273 31527, 56286 31529)"
2784-2771,2784,2771,56288,31542,56286,31529,1,48,100,0,1156.85,9.94,2.78,10.28,35,114.98,115.58,0,0,46.26,0.52,5.25,0.9,1.09,33.83,8.2,3.22,14.46,1.26,0.010958428,46.5,0.52,5.28,0.9,1.09,34.01,8.24,3.24,14.54,1.27,1.098806022,99.27,14.46,0.547826087,99.27,14.46,1.26,99.78,14.54,0.552173913,99.78,14.54,1.27,0,0,PM,"LineString (56288 31542, 56286 31529)"
2771-2772,2771,2772,56286,31529,56273,31527,1,30,150,0,1250,3.88,0,18,30,48.53,48.76,0,0,9.34,0.5,1.04,0.85,1.01,7.49,7.81,2.94,16.43,1.11,0.02287245,9.39,0.51,1.04,0.86,1.02,7.53,7.85,2.96,16.51,1.11,2.276456112,30.98,16.43,0.482608696,30.98,16.43,1.11,31.16,16.51,0.482608696,31.16,16.51,1.11,0,0,PM,"LineString (56286 31529, 56273 31527)"
1347-2773,1347,2773,55030,31995,55485,31999,1,64,4968,0,1569.16,1.24,1.16,280.61,63.74,19.44,19.44,31,4,7.15,0,0.39,0,0,6.77,0.1,0.05,0.96,0.02,0.001028807,7.15,0,0.39,0,0,6.77,0.1,0.05,0.96,0.02,0.102880658,14.46,0.96,0.008695652,14.46,0.96,0.02,14.46,0.96,0.008695652,14.46,0.96,0.02,2,4,PM,"LineString (55030 31995, 55485 31999)"
2774-2773,2774,2773,55487,32012,55485,31999,1,64,89,0,713.91,39.91,7.19,12.2,26.27,284.9,284.9,0,0,60.03,9.83,8.04,11.58,1.97,63.9,103.71,7.39,13.83,4.64,0.016286416,60.03,9.83,8.04,11.58,1.97,63.9,103.71,7.39,13.83,4.64,1.628641629,266.45,13.83,2.017391304,266.45,13.83,4.64,266.45,13.83,2.017391304,266.45,13.83,4.64,0,0,PM,"LineString (55487 32012, 55485 31999)"
1346-2773,1346,2773,55500,31994,55485,31999,1,48,200,0.01,719.63,64.22,10.02,25.02,28.78,462.17,478.91,0,3.86,206.49,2.15,20.7,1.78,2.21,182.34,17.42,8,17.08,0.14,0.000302919,213.97,2.23,21.45,1.84,2.29,188.95,18.05,8.29,17.7,0.15,0.031321125,441.09,17.08,0.060869565,441.09,17.08,0.14,457.07,17.7,0.065217391,457.07,17.7,0.15,1.93,3.86,PM,"LineString (55500 31994, 55485 31999)"
2773-2774,2773,2774,55485,31999,55487,32012,1,48,89,0,1250,37.44,0,6.67,48,467.99,484.52,0,0,213.19,2.15,21.02,1.71,2.19,185.2,16.76,7.93,17.84,0,0,220.72,2.23,21.77,1.77,2.27,191.74,17.35,8.21,18.47,0,0,450.15,17.84,0,450.15,17.84,0,466.06,18.47,0,466.06,18.47,0,0,0,PM,"LineString (55485 31999, 55487 32012)"
2674-2775,2674,2775,56113,30303,56131,30355,1,48,500,0,1484.86,33.16,1.81,39.31,45.79,492.32,493.1,0,0,194.74,2.01,15.98,3.96,6.21,120.49,61.98,21.81,55.69,9.45,0.019194833,195.05,2.02,16,3.97,6.22,120.68,62.08,21.84,55.78,9.46,1.918474954,427.18,55.69,4.108695652,427.18,55.69,9.45,427.86,55.78,4.113043478,427.86,55.78,9.46,0,0,PM,"LineString (56113 30303, 56131 30355)"
2776-2775,2776,2775,56118,30361,56131,30355,1,30,80,0.01,9058.6,7.85,3.23,12.83,22.44,710.72,710.72,0,0,261.12,3.66,33.35,7.06,8.69,216.6,79.99,39.54,52.54,8.16,0.011481315,261.12,3.66,33.35,7.06,8.69,216.6,79.99,39.54,52.54,8.16,1.148131472,650.01,52.54,3.547826087,650.01,52.54,8.16,650.01,52.54,3.547826087,650.01,52.54,8.16,0,0,PM,"LineString (56118 30361, 56131 30355)"
2672-2775,2672,2775,56269,30540,56131,30355,1,48,2300,0.05,1720,20.21,10.16,182.66,45.33,347.67,349.16,43,0,142.12,1.59,15.74,2.33,3.45,103.25,37.92,20.37,17.22,3.69,0.010613513,142.73,1.59,15.81,2.34,3.46,103.69,38.08,20.46,17.29,3.71,1.06255012,326.77,17.22,1.604347826,326.77,17.22,3.69,328.16,17.29,1.613043478,328.16,17.29,3.71,0,0,PM,"LineString (56269 30540, 56131 30355)"
2775-2776,2775,2776,56131,30355,56118,30361,1,30,80,0,1250,64.98,0,9.6,30,812.25,814.43,0,0,336.87,3.6,31.73,6.29,9.66,207.23,91.66,40.52,71.55,13.13,0.016164974,337.78,3.61,31.81,6.31,9.68,207.79,91.9,40.63,71.75,13.17,1.617081885,727.56,71.55,5.708695652,727.56,71.55,13.13,729.51,71.75,5.726086957,729.51,71.75,13.17,0,0,PM,"LineString (56131 30355, 56118 30361)"
2818-2777,2818,2777,55127,30366,55049,30277,2,64,1180,0,2500,20.17,0,66.38,64,504.17,506.64,0,0,127.68,0.29,8.92,1.24,1.39,155.05,27.21,25.53,119.75,37.11,0.073606125,128.3,0.29,8.97,1.25,1.4,155.81,27.34,25.65,120.34,37.29,7.360255803,347.31,119.75,16.13478261,347.31,119.75,37.11,349.01,120.34,16.21304348,349.01,120.34,37.29,0,0,PM,"LineString (55127 30366, 55049 30277)"
2106-2778,2106,2778,54720,30782,54730,30746,1,64,410,0.13,1604.89,67.14,4.38,27.45,53.78,1077.5,1086.23,0,0,365.48,1.05,29.24,4.81,9.55,314.96,51.58,46.93,180.66,73.25,0.067981439,368.44,1.05,29.47,4.85,9.63,317.51,51.99,47.31,182.13,73.84,6.797823665,823.6,180.66,31.84782609,823.6,180.66,73.25,830.25,182.13,32.10434783,830.25,182.13,73.84,0,0,PM,"LineString (54720 30782, 54730 30746)"
2688-2778,2688,2778,54795,30729,54730,30746,1,64,744,0,1713.16,31.55,1.53,43.38,61.74,540.53,541.01,0,0,118.2,1.37,8.41,9.05,3.73,86.09,76.12,16.87,151.68,69.01,0.12767099,118.3,1.37,8.42,9.06,3.74,86.17,76.19,16.89,151.82,69.07,12.76686198,319.84,151.68,30.00434783,319.84,151.68,69.01,320.14,151.82,30.03043478,320.14,151.82,69.07,0,0,PM,"LineString (54795 30729, 54730 30746)"
2779-2778,2779,2778,54693,30686,54730,30746,1,48,797,0.16,421.21,33.33,10.59,70.37,40.78,140.39,140.39,0,0,48.81,0.33,4.05,3.02,2.69,31.34,23.9,7.84,12.2,6.2,0.04416269,48.81,0.33,4.05,3.02,2.69,31.34,23.9,7.84,12.2,6.2,4.416268965,121.98,12.2,2.695652174,121.98,12.2,6.2,121.98,12.2,2.695652174,121.98,12.2,6.2,0,0,PM,"LineString (54693 30686, 54730 30746)"
2778-2779,2778,2779,54730,30746,54693,30686,1,48,797,0,1250,18.49,0,59.77,48,231.13,232.77,0,0,105.79,0.24,8.89,1.44,2.95,70.77,11.14,8.75,14.61,6.54,0.028295764,106.54,0.24,8.95,1.45,2.98,71.27,11.22,8.82,14.71,6.59,2.831120849,209.97,14.61,2.843478261,209.97,14.61,6.54,211.47,14.71,2.865217391,211.47,14.71,6.59,0,0,PM,"LineString (54730 30746, 54693 30686)"
2715-2780,2715,2780,55238,30992,54958,30723,1,48,4679,0,977,9.1,3.68,354.61,47.5,88.9,89.04,35,0,21.91,0.57,3.63,1.4,0.77,31.82,13.1,3.29,8.59,3.82,0.042969629,21.95,0.57,3.63,1.4,0.77,31.87,13.12,3.29,8.6,3.82,4.290206649,76.49,8.59,1.660869565,76.49,8.59,3.82,76.6,8.6,1.660869565,76.6,8.6,3.82,0,0,PM,"LineString (55238 30992, 54958 30723)"
2781-2780,2781,2780,54964,30687,54958,30723,1,48,200,0.02,634.53,22.46,6.8,21.8,33.03,142.49,142.6,0,0,59.75,0.3,3.62,2.15,0.85,34.77,18.99,2.89,10.79,8.38,0.058811145,59.8,0.3,3.62,2.15,0.85,34.8,19.01,2.89,10.8,8.38,5.87657784,123.32,10.79,3.643478261,123.32,10.79,8.38,123.42,10.8,3.643478261,123.42,10.8,8.38,0,0,PM,"LineString (54964 30687, 54958 30723)"
2717-2780,2717,2780,54906,30734,54958,30723,1,48,550,0,1111.69,21.41,3.25,44.5,44.49,238.06,239.8,0,0,92.45,0.16,8.34,2,2.82,74.56,16.94,8.12,23.23,9.43,0.039611863,93.13,0.17,8.4,2.02,2.84,75.1,17.07,8.18,23.4,9.5,3.961634696,205.39,23.23,4.1,205.39,23.23,9.43,206.91,23.4,4.130434783,206.91,23.4,9.5,0,0,PM,"LineString (54906 30734, 54958 30723)"
2780-2781,2780,2781,54958,30723,54964,30687,1,48,200,0,1730,7.87,0,15,48,115.69,116.39,0,0,50.05,0.17,4.64,0.57,0.63,41.15,5.37,2.42,9.48,1.22,0.010545423,50.35,0.17,4.67,0.58,0.63,41.4,5.4,2.43,9.54,1.22,1.048200017,105,9.48,0.530434783,105,9.48,1.22,105.63,9.54,0.530434783,105.63,9.54,1.22,0,0,PM,"LineString (54958 30723, 54964 30687)"
2613-2781,2613,2781,55063,30469,54964,30687,1,48,3381,0,1730,12.14,0,253.57,48,180.69,180.86,0,0,86.03,0.04,5.7,1.19,0.94,51.36,10.91,3.16,12.28,9.09,0.050307156,86.1,0.04,5.71,1.19,0.94,51.4,10.92,3.16,12.29,9.1,5.03151609,159.33,12.28,3.952173913,159.33,12.28,9.09,159.46,12.29,3.956521739,159.46,12.29,9.1,0,0,PM,"LineString (55063 30469, 54964 30687)"
2725-2782,2725,2782,56292,31621,56290,31597,1,48,230,0,1642.83,6.86,1.18,18.43,44.94,112.73,113.39,0,0,42.56,0.7,5.13,0.89,1.28,31.04,8.74,4.61,15.78,1.99,0.017652799,42.81,0.7,5.16,0.9,1.29,31.22,8.8,4.64,15.87,2,1.76382397,94.95,15.78,0.865217391,94.95,15.78,1.99,95.52,15.87,0.869565217,95.52,15.87,2,0,0,PM,"LineString (56292 31621, 56290 31597)"
2783-2782,2783,2782,56300,31598,56290,31597,1,30,180,0,1282.26,2.59,1.65,23.25,27.87,33.16,33.16,0,0,12.52,0.34,1.41,0.26,0.52,8.86,4.21,2.35,1.74,0.94,0.028347407,12.52,0.34,1.41,0.26,0.52,8.86,4.21,2.35,1.74,0.94,2.834740651,30.47,1.74,0.408695652,30.47,1.74,0.94,30.47,1.74,0.408695652,30.47,1.74,0.94,0,0,PM,"LineString (56300 31598, 56290 31597)"
2784-2782,2784,2782,56288,31542,56290,31597,1,48,700,0,1380.58,3.35,1.88,54.38,46.34,46.27,46.3,0,0,17.65,0.5,1.88,0.81,0.65,10.92,8.09,2.15,2.52,1.1,0.023773503,17.66,0.5,1.89,0.81,0.65,10.93,8.09,2.15,2.52,1.1,2.375809935,42.65,2.52,0.47826087,42.65,2.52,1.1,42.68,2.52,0.47826087,42.68,2.52,1.1,0,0,PM,"LineString (56288 31542, 56290 31597)"
2782-2783,2782,2783,56290,31597,56300,31598,1,30,180,0,1250,3.45,0,21.6,30,43.11,43.32,0,0,14.05,0.41,2.01,0.31,0.58,10.57,3.99,2.59,7.75,0.86,0.019948968,14.12,0.41,2.02,0.32,0.58,10.62,4.01,2.6,7.79,0.86,1.985226223,34.51,7.75,0.373913043,34.51,7.75,0.86,34.68,7.79,0.373913043,34.68,7.79,0.86,0,0,PM,"LineString (56290 31597, 56300 31598)"
2782-2784,2782,2784,56290,31597,56288,31542,1,48,700,0,1725.9,5.1,1.1,53.6,47.02,88.04,88.49,0,0,35.74,0.43,4.1,0.7,0.94,25.58,6.39,2.81,10.18,1.17,0.013289414,35.92,0.43,4.12,0.7,0.94,25.72,6.42,2.82,10.23,1.18,1.333484009,76.69,10.18,0.508695652,76.69,10.18,1.17,77.07,10.23,0.513043478,77.07,10.23,1.18,0,0,PM,"LineString (56290 31597, 56288 31542)"
2728-2784,2728,2784,56325,31549,56288,31542,1,48,400,0,1274.69,2.22,1.57,31.57,45.61,28.31,28.48,0,0,10.88,0.14,1.25,0.22,0.23,8.54,2.06,0.62,4.28,0.1,0.003532321,10.94,0.14,1.26,0.22,0.23,8.59,2.07,0.63,4.3,0.1,0.351123596,23.94,4.28,0.043478261,23.94,4.28,0.1,24.08,4.3,0.043478261,24.08,4.3,0.1,0,0,PM,"LineString (56325 31549, 56288 31542)"
2771-2784,2771,2784,56286,31529,56288,31542,1,48,100,0,1189.5,5.57,2.56,10.06,35.77,66.28,66.32,0,0,24.61,0.75,2.65,0.98,0.87,15.4,10.31,2.72,5.15,2.84,0.042848521,24.62,0.75,2.65,0.98,0.87,15.41,10.31,2.72,5.16,2.84,4.282267793,58.29,5.15,1.234782609,58.29,5.15,2.84,58.31,5.16,1.234782609,58.31,5.16,2.84,0,0,PM,"LineString (56286 31529, 56288 31542)"
7033-2788,7033,2788,56484,32241,56484,32250,1,30,60,0,1250,7.4,0,7.2,30,92.52,92.63,0,0,37.9,0.05,5.68,0.06,0.14,42.5,0.74,0.5,3.55,1.41,0.015239948,37.94,0.05,5.68,0.06,0.14,42.55,0.74,0.5,3.55,1.41,1.522185037,87.57,3.55,0.613043478,87.57,3.55,1.41,87.66,3.55,0.613043478,87.66,3.55,1.41,0,0,PM,"LineString (56484 32241, 56484 32250)"
1005-2789,1005,2789,56455,32240,56429,32241,1,64,260,0.04,1180.46,41.2,3.71,18.34,51.04,486.3,486.75,0,5.99,144.03,12.38,7.2,14,10.85,62.86,121.55,37.49,47.51,22.45,0.046164919,144.16,12.39,7.21,14.01,10.86,62.91,121.66,37.53,47.55,22.47,4.61633282,410.36,47.51,9.760869565,410.36,47.51,22.45,410.73,47.55,9.769565217,410.73,47.55,22.47,2.995,5.99,PM,"LineString (56455 32240, 56429 32241)"
1003-2789,1003,2789,56415,32236,56429,32241,1,64,140,0,1697.11,48.66,2.06,9.94,50.71,825.87,826.85,0,2,313.03,0.13,40.17,0.85,3.27,362.67,6.69,12.59,77.05,7.41,0.008972356,313.4,0.13,40.22,0.85,3.28,363.1,6.7,12.61,77.15,7.42,0.897381629,739.4,77.05,3.22173913,739.4,77.05,7.41,740.29,77.15,3.226086957,740.29,77.15,7.42,1,2,PM,"LineString (56415 32236, 56429 32241)"
2790-2789,2790,2789,56428,32263,56429,32241,1,48,90,0.04,385.31,8.71,10.09,16.84,19.24,33.56,33.56,0,0,5.64,1.92,0.59,1.56,0.17,2.8,18.54,0.87,1.46,0,0,5.64,1.92,0.59,1.56,0.17,2.8,18.54,0.87,1.46,0,0,32.09,1.46,0,32.09,1.46,0,32.09,1.46,0,32.09,1.46,0,0,0,PM,"LineString (56428 32263, 56429 32241)"
2789-2790,2789,2790,56429,32241,56428,32263,1,48,90,0,1250,14.24,0,6.75,48,178.04,178.23,0,0,71.09,0.2,9.52,0.08,0.16,88.96,2.51,0.64,4.69,0.2,0.001123343,71.17,0.2,9.53,0.08,0.16,89.06,2.51,0.64,4.69,0.2,0.112214554,173.16,4.69,0.086956522,173.16,4.69,0.2,173.35,4.69,0.086956522,173.35,4.69,0.2,0,0,PM,"LineString (56429 32241, 56428 32263)"
1321-2791,1321,2791,56893,31962,56935,31959,1,80,210,0.01,1387.87,31.65,2.42,11.87,63.71,439.33,439.94,18,3.99,172.59,0.08,19.34,1.24,3.06,174.73,12.29,12.02,33.59,6.4,0.014567637,172.83,0.08,19.37,1.24,3.06,174.97,12.31,12.04,33.64,6.41,1.457016866,395.35,33.59,2.782608696,395.35,33.59,6.4,395.9,33.64,2.786956522,395.9,33.64,6.41,1.995,3.99,PM,"LineString (56893 31962, 56935 31959)"
7503-2791,7503,2791,57214,31938,56935,31959,1,80,3090,0,1715.02,16.83,6.23,145.28,76.57,288.69,288.83,18,2,51.63,0.52,5.98,12.45,4.57,52.02,115,15.91,19.5,9.11,0.031556341,51.66,0.52,5.98,12.46,4.58,52.05,115.05,15.92,19.51,9.11,3.154104491,258.08,19.5,3.960869565,258.08,19.5,9.11,258.22,19.51,3.960869565,258.22,19.51,9.11,1,2,PM,"LineString (57214 31938, 56935 31959)"
2792-2791,2792,2791,56914,31928,56935,31959,1,48,200,0.02,557.24,10.8,7.2,22.2,32.43,60.18,60.18,0,0,17.9,0.07,1,2.46,0.57,5.36,23.97,2.28,5.19,1.37,0.022765038,17.9,0.07,1,2.46,0.57,5.36,23.97,2.28,5.19,1.37,2.276503822,53.61,5.19,0.595652174,53.61,5.19,1.37,53.61,5.19,0.595652174,53.61,5.19,1.37,0,0,PM,"LineString (56914 31928, 56935 31959)"
2791-2792,2791,2792,56935,31959,56914,31928,1,48,200,0,1250,6.18,0,15,48,77.26,77.36,0,0,31.52,0.13,4.07,0.15,0.24,34.26,2.13,0.97,3.79,0,0,31.56,0.13,4.08,0.15,0.24,34.3,2.14,0.97,3.8,0,0,73.47,3.79,0,73.47,3.79,0,73.57,3.8,0,73.57,3.8,0,0,0,PM,"LineString (56935 31959, 56914 31928)"
1322-2793,1322,2793,57315,31928,57319,31924,1,48,38,0.01,2171.12,19.53,1.86,4.71,29.07,423.93,424.29,0,0,171.79,1.31,16.95,3.2,3.94,145.19,31.44,15.53,26.91,7.66,0.018069021,171.93,1.31,16.97,3.21,3.95,145.31,31.47,15.54,26.94,7.67,1.807725848,389.35,26.91,3.330434783,389.35,26.91,7.66,389.69,26.94,3.334782609,389.69,26.94,7.67,0,0,PM,"LineString (57315 31928, 57319 31924)"
2656-2793,2656,2793,57429,31677,57319,31924,1,64,2762,0,977,41.51,10.34,165.7,60.01,405.53,405.83,34,0,138.82,0.73,13.88,9.21,5.5,110.65,86.32,18.92,17.51,3.98,0.009814317,138.93,0.73,13.89,9.22,5.51,110.73,86.38,18.93,17.52,3.99,0.983170293,384.03,17.51,1.730434783,384.03,17.51,3.98,384.32,17.52,1.734782609,384.32,17.52,3.99,0,0,PM,"LineString (57429 31677, 57319 31924)"
2794-2793,2794,2793,57304,31905,57319,31924,1,48,200,0,7944.63,1.23,3.27,18.27,39.4,97.63,97.63,0,0,29.07,0.17,1.53,4.51,0.83,8.21,42.16,3.39,7.07,0.69,0.0070675,29.07,0.17,1.53,4.51,0.83,8.21,42.16,3.39,7.07,0.69,0.706749974,89.87,7.07,0.3,89.87,7.07,0.69,89.87,7.07,0.3,89.87,7.07,0.69,0,0,PM,"LineString (57304 31905, 57319 31924)"
2793-2794,2793,2794,57319,31924,57304,31905,1,48,200,0,1250,11.41,0,15,48,142.57,142.68,0,0,62.42,0.24,8.04,0.26,0.37,61.81,3.62,1.47,4.35,0,0,62.47,0.24,8.05,0.26,0.37,61.86,3.62,1.47,4.36,0,0,138.23,4.35,0,138.23,4.35,0,138.34,4.36,0,138.34,4.36,0,0,0,PM,"LineString (57319 31924, 57304 31905)"
